CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MFACTOR
201310438685	2	49.280305	1	2	6	2	3	0
201310438685	3	49.280305	1	2	6	2	3	0
201310438686	1	197.12122	1	6	6	2	3	0
201310438690	1	197.12122	1	6	6	2	3	0
201310438690	2	197.12122	1	6	6	2	3	0
201310438695	1	89.85326	1	1	10	2	3	0
201310438695	2	89.85326	1	1	10	2	3	0
201310438696	1	359.41304	1	4	10	2	3	0
201310438696	2	359.41304	1	4	10	2	3	0
201310438696	3	359.41304	1	4	10	2	3	0
201310438705	1	27.146	1	3	1	2	3	0
201310438705	2	27.146	1	3	1	2	3	0
201310438706	1	217.168	1	6	1	2	3	0
201310438706	2	217.168	1	6	1	2	3	0
201310438709	1	27.146	1	1	1	2	3	99
201310438722	1	27.146	1	3	3	2	3	0
201310438722	2	27.146	1	3	3	2	3	0
201310438729	1	352.898	1	4	3	2	3	0
201310438729	2	352.898	1	4	3	2	3	0
201310438732	1	54.292	1	2	3	2	3	0
201310438732	2	54.292	1	2	3	2	3	0
201310438736	1	81.438	1	5	3	2	3	0
201310438736	2	81.438	1	5	3	2	3	0
201310438742	1	344.962135	1	4	6	2	3	0
201310438764	1	27.146	1	3	1	2	3	0
201310438764	2	27.146	1	3	1	2	3	0
201310438765	1	54.292	1	2	1	2	3	2
201310438765	2	54.292	1	2	1	2	3	0
201310438770	1	27.146	1	3	1	2	3	0
201310438774	1	81.438	1	5	2	2	3	0
201310438774	2	81.438	1	5	2	2	3	0
201310438775	1	217.168	1	6	2	2	3	0
201310438789	1	352.898	1	4	3	2	3	2
201310438789	2	352.898	1	4	3	2	3	0
201310438793	1	179.70652	1	6	10	2	3	0
201310438793	2	179.70652	1	6	10	2	3	0
201310438794	1	89.85326	1	5	10	2	3	0
201310438805	1	217.168	1	6	3	2	3	0
201310438805	2	217.168	1	6	3	2	3	0
201310438814	1	359.41304	1	4	10	2	3	0
201310438814	2	359.41304	1	4	10	2	3	0
201310438826	1	217.168	1	6	1	2	3	0
201310438826	2	217.168	1	6	1	2	3	0
201310438829	1	81.438	1	5	1	2	3	0
201310438843	1	323.32026	1	4	4	2	3	0
201310438843	2	323.32026	1	4	4	2	3	0
201310438845	1	215.54684	1	6	4	2	3	0
201310438845	2	215.54684	1	6	4	2	3	0
201310438851	1	107.77342	1	5	4	2	3	0
201310438851	2	107.77342	1	5	4	2	3	0
201310438854	1	344.962135	1	4	6	2	3	0
201310438854	2	344.962135	1	4	6	2	3	0
201310438858	1	197.12122	1	6	6	2	3	0
201310438860	1	49.280305	1	3	6	2	3	0
201310438860	2	49.280305	1	3	6	2	3	0
201310438863	1	98.56061	1	5	6	2	3	0
201310438863	2	98.56061	1	5	6	2	3	0
201310438865	1	344.962135	1	4	6	2	3	0
201310438870	1	49.280305	1	2	6	2	3	0
201310438871	1	98.56061	1	5	6	2	3	0
201310438871	2	98.56061	1	5	6	2	3	0
201310438875	1	49.280305	1	2	6	2	3	0
201310438875	2	49.280305	1	2	6	2	3	0
201310438876	1	197.12122	1	6	6	2	3	0
201310438876	2	197.12122	1	6	6	2	3	0
201310438881	1	179.70652	1	6	10	2	3	0
201310438882	1	359.41304	1	4	10	2	3	0
201310438882	2	359.41304	1	4	10	2	3	0
201310438915	1	27.146	1	1	2	2	3	0
201310438921	1	323.32026	1	4	4	2	3	0
201310438921	2	323.32026	1	4	4	2	3	0
201310438923	1	53.88671	1	3	4	2	3	0
201310438923	2	53.88671	1	3	4	2	3	0
201310438929	1	215.54684	1	6	4	2	3	0
201310438929	2	215.54684	1	6	4	2	3	0
201310438933	1	98.56061	1	5	6	2	3	0
201310438938	1	197.12122	1	6	6	2	3	0
201310438944	1	344.962135	1	4	6	2	3	0
201310438950	1	98.56061	1	5	6	2	3	0
201310438950	2	98.56061	1	5	6	2	3	0
201310438953	1	197.12122	1	6	6	2	3	0
201310438953	2	197.12122	1	6	6	2	3	0
201310438956	1	49.280305	1	2	6	2	3	0
201310438956	2	49.280305	1	2	6	2	3	0
201310438957	1	179.70652	1	6	10	2	3	0
201310438957	2	179.70652	1	6	10	2	3	0
201310438969	1	81.438	1	5	3	2	3	0
201310438969	2	81.438	1	5	3	2	3	0
201310438973	1	352.898	1	4	3	2	3	0
201310438973	2	352.898	1	4	3	2	3	0
201310438980	1	27.146	1	3	3	2	3	0
201310438982	1	323.32026	1	4	4	2	3	0
201310438982	2	323.32026	1	4	4	2	3	0
201310438987	1	344.962135	1	4	6	2	3	0
201310438992	1	49.280305	1	2	6	2	3	0
201310438992	2	49.280305	1	2	6	2	3	0
201310438993	1	98.56061	1	5	6	2	3	0
201310438993	2	98.56061	1	5	6	2	3	0
201310438999	1	197.12122	1	6	6	2	3	0
201310438999	2	197.12122	1	6	6	2	3	0
201310439003	1	197.12122	1	6	6	2	3	0
201310439003	2	197.12122	1	6	6	2	3	0
201310439006	1	359.41304	1	4	10	2	3	0
201310439006	2	359.41304	1	4	10	2	3	0
201310439011	1	319.934883	1	4	16	2	3	0
201310439014	1	213.289922	1	6	16	2	3	0
201310439015	1	319.934883	1	4	16	2	3	0
201310439015	2	319.934883	1	4	16	2	3	0
201310439018	1	106.644961	1	3	16	2	3	0
201310439020	1	319.934883	1	4	16	2	3	0
201310439021	1	106.644961	1	5	16	2	3	0
201310439024	1	319.934883	1	4	16	2	3	0
201310439025	1	106.644961	1	5	16	2	3	0
201310439027	1	213.289922	1	6	16	2	3	0
201310439030	1	106.644961	1	3	16	2	3	0
201310439034	1	106.644961	1	5	16	2	3	0
201310439035	1	106.644961	1	5	16	2	3	0
201310439036	1	319.934883	1	4	16	2	3	0
201310439037	1	213.289922	1	6	16	2	3	0
201310439045	1	352.898	1	4	1	2	3	0
201310439048	1	27.146	1	3	1	2	3	0
201310439048	2	27.146	1	3	1	2	3	0
201310439060	1	352.898	1	4	2	2	3	0
201310439063	1	217.168	1	6	3	2	3	0
201310439063	2	217.168	1	6	3	2	3	0
201310439067	1	27.146	1	3	3	2	3	1
201310439075	1	344.962135	1	4	6	2	3	0
201310439077	1	98.56061	1	5	6	2	3	0
201310439079	1	49.280305	1	1	6	2	3	0
201310439079	2	49.280305	1	1	6	2	3	0
201310439081	1	359.41304	1	4	10	2	3	0
201310439082	1	179.70652	1	6	10	2	3	0
201310439082	2	179.70652	1	6	10	2	3	0
201310439104	1	89.85326	1	5	10	2	3	0
201310439104	2	89.85326	1	5	10	2	3	0
201310439111	1	323.32026	1	4	4	2	3	0
201310439111	2	323.32026	1	4	4	2	3	0
201310439111	3	323.32026	1	4	4	2	3	0
201310439116	1	215.54684	1	6	4	2	3	0
201310439116	2	215.54684	1	6	4	2	3	0
201310439119	1	53.88671	1	3	4	2	3	0
201310439121	1	230.094924	1	6	9	2	3	0
201310439121	2	230.094924	1	6	9	2	3	0
201310439123	1	345.142386	1	4	9	2	3	0
201310439123	2	345.142386	1	4	9	2	3	0
201310439130	1	345.142386	1	4	9	2	3	0
201310439130	2	345.142386	1	4	9	2	3	0
201310439139	1	345.142386	1	4	9	2	3	0
201310439142	1	57.523731	1	3	9	2	3	0
201310439146	1	345.142386	1	4	9	2	3	0
201310439146	2	345.142386	1	4	9	2	3	0
201310439147	1	230.094924	1	6	9	2	3	0
201310439155	1	115.047462	1	5	9	2	3	0
201310439155	2	115.047462	1	5	9	2	3	0
201310439155	3	115.047462	1	5	9	2	3	0
201310439155	4	115.047462	1	5	9	2	3	0
201310439156	1	230.094924	1	6	9	2	3	0
201310439158	1	57.523731	1	2	9	2	3	0
201310439158	2	57.523731	1	2	9	2	3	0
201310439159	1	345.142386	1	4	9	2	3	0
201310439159	2	345.142386	1	4	9	2	3	0
201310439164	1	352.898	1	4	3	2	3	0
201310439164	2	352.898	1	4	3	2	3	0
201310439180	1	81.438	1	5	3	2	3	0
201310439180	2	81.438	1	5	3	2	3	0
201310439189	1	352.898	1	4	1	2	3	0
201310439192	1	217.168	1	6	1	2	3	0
201310439192	2	217.168	1	6	1	2	3	0
201310439194	1	27.146	1	1	1	2	3	0
201310439209	1	352.898	1	4	3	2	3	0
201310439209	2	352.898	1	4	3	2	3	0
201310439212	1	215.54684	1	6	4	2	3	0
201310439213	1	53.88671	1	2	4	2	3	0
201310439213	2	53.88671	1	2	4	2	3	0
201310439213	3	53.88671	1	2	4	2	3	0
201310439217	1	53.88671	1	1	4	2	3	0
201310439221	1	197.12122	1	6	6	2	3	0
201310439231	1	197.12122	1	6	6	2	3	0
201310439232	1	344.962135	1	4	6	2	3	0
201310439237	1	359.41304	1	4	10	2	3	0
201310439237	2	359.41304	1	4	10	2	3	0
201310439239	1	179.70652	1	6	10	2	3	0
201310439239	2	179.70652	1	6	10	2	3	0
201310439239	3	179.70652	1	6	10	2	3	0
201310439243	1	179.70652	1	6	10	2	3	0
201310439243	2	179.70652	1	6	10	2	3	0
201310439244	1	359.41304	1	4	10	2	3	0
201310439244	2	359.41304	1	4	10	2	3	0
201310439248	1	359.41304	1	4	10	2	3	0
201310439272	1	27.146	1	3	3	2	3	0
201310439274	1	27.146	1	1	3	2	3	0
201310439276	1	217.168	1	6	3	2	3	0
201310439276	2	217.168	1	6	3	2	3	0
201310439285	1	323.32026	1	4	4	2	3	0
201310439285	2	323.32026	1	4	4	2	3	0
201310439286	1	215.54684	1	6	4	2	3	0
201310439286	2	215.54684	1	6	4	2	3	0
201310439286	3	215.54684	1	6	4	2	3	0
201310439297	1	49.280305	1	3	6	2	3	0
201310439297	2	49.280305	1	3	6	2	3	0
201310439305	1	179.70652	1	6	10	2	3	0
201310439305	2	179.70652	1	6	10	2	3	0
201310439326	1	352.898	1	4	1	2	3	0
201310439326	2	352.898	1	4	1	2	3	0
201310439333	1	217.168	1	6	1	2	3	0
201310439348	1	81.438	1	5	3	2	3	0
201310439348	2	81.438	1	5	3	2	3	0
201310439349	1	27.146	1	3	3	2	3	0
201310439349	2	27.146	1	3	3	2	3	0
201310439350	1	54.292	1	2	3	2	3	0
201310439350	2	54.292	1	2	3	2	3	0
201310439356	1	107.77342	1	5	4	2	3	0
201310439357	1	323.32026	1	4	4	2	3	0
201310439364	1	323.32026	1	4	4	2	3	0
201310439370	1	115.047462	1	5	9	2	3	0
201310439375	1	115.047462	1	5	9	2	3	0
201310439375	2	115.047462	1	5	9	2	3	0
201310439375	3	115.047462	1	5	9	2	3	0
201310439378	1	345.142386	1	4	9	2	3	0
201310439383	1	230.094924	1	6	9	2	3	0
201310439383	2	230.094924	1	6	9	2	3	0
201310439388	1	115.047462	1	5	9	2	3	0
201310439389	1	230.094924	1	6	9	2	3	0
201310439393	1	345.142386	1	4	9	2	3	0
201310439398	1	89.85326	1	5	10	2	3	0
201310439398	2	89.85326	1	5	10	2	3	0
201310439398	3	89.85326	1	5	10	2	3	0
201310439400	1	359.41304	1	4	10	2	3	0
201310439401	1	179.70652	1	6	10	2	3	0
201310439401	2	179.70652	1	6	10	2	3	0
201310439405	1	179.70652	1	6	10	2	3	0
201310439405	2	179.70652	1	6	10	2	3	0
201310439408	1	359.41304	1	4	10	2	3	0
201310439425	1	81.438	1	5	1	2	3	0
201310439425	2	81.438	1	5	1	2	3	0
201310439431	1	352.898	1	4	1	2	3	0
201310439437	1	352.898	1	4	3	2	3	0
201310439437	2	352.898	1	4	3	2	3	0
201310439448	1	215.54684	1	6	4	2	3	0
201310439448	2	215.54684	1	6	4	2	3	0
201310439448	3	215.54684	1	6	4	2	3	0
201310439454	2	323.32026	1	4	4	2	3	0
201310439456	1	179.70652	1	6	10	2	3	0
201310439458	1	89.85326	1	5	10	2	3	3
201310439459	1	89.85326	1	5	10	2	3	4
201310439462	1	359.41304	1	4	10	2	3	0
201310439462	2	359.41304	1	4	10	2	3	99
201310439479	1	217.168	1	6	3	2	3	0
201310439479	2	217.168	1	6	3	2	3	0
201310439489	1	215.54684	1	6	4	2	3	0
201310439489	2	215.54684	1	6	4	2	3	0
201310439492	1	323.32026	1	4	4	2	3	0
201310439496	1	107.77342	1	5	4	2	3	0
201310439496	2	107.77342	1	5	4	2	3	0
201310439499	1	344.962135	1	4	6	2	3	0
201310439508	1	98.56061	1	5	6	2	3	0
201310439513	1	197.12122	1	6	6	2	3	0
201310439519	1	344.962135	1	4	6	2	3	0
201310439521	1	197.12122	1	6	6	2	3	1
201310439530	1	344.962135	1	4	6	2	3	0
201310439530	2	344.962135	1	4	6	2	3	0
201310439540	1	345.142386	1	4	9	2	3	0
201310439546	1	345.142386	1	4	9	2	3	0
201310439556	1	345.142386	1	4	9	2	3	0
201310439564	1	345.142386	1	4	9	2	3	0
201310439569	1	179.70652	1	6	10	2	3	0
201310439585	1	27.146	1	3	2	2	3	0
201310439587	1	27.146	1	1	2	2	3	0
201310439589	1	27.146	1	3	2	2	3	0
201310439590	1	217.168	1	6	2	2	3	0
201310439590	2	217.168	1	6	2	2	3	0
201310439597	1	352.898	1	4	2	2	3	0
201310439600	1	27.146	1	3	2	2	3	0
201310439609	1	27.146	1	3	2	2	3	0
201310439614	1	352.898	1	4	2	2	3	0
201310439616	1	27.146	1	3	2	2	3	0
201310439631	1	352.898	1	4	3	2	3	0
201310439631	2	352.898	1	4	3	2	3	0
201310439636	1	81.438	1	5	3	2	3	0
201310439636	2	81.438	1	5	3	2	3	0
201310439648	1	323.32026	1	4	4	2	3	0
201310439655	1	215.54684	1	6	4	2	3	0
201310439656	1	53.88671	1	3	4	2	3	0
201310439656	2	53.88671	1	3	4	2	3	0
201310439663	1	344.962135	1	4	6	2	3	0
201310439669	1	197.12122	1	6	6	2	3	0
201310439671	1	344.962135	1	4	6	2	3	0
201310439676	1	359.41304	1	4	10	2	3	0
201310439676	2	359.41304	1	4	10	2	3	0
201310439677	1	179.70652	1	6	10	2	3	0
201310439681	1	213.289922	1	6	16	2	3	0
201310439681	2	213.289922	1	6	16	2	3	0
201310439686	1	81.438	1	5	2	2	3	0
201310439686	2	81.438	1	5	2	2	3	0
201310439692	1	217.168	1	6	2	2	3	0
201310439703	1	217.168	1	6	3	2	3	0
201310439706	1	352.898	1	4	3	2	3	0
201310439706	2	352.898	1	4	3	2	3	0
201310439711	2	323.32026	1	4	4	2	3	0
201310439713	1	107.77342	1	5	4	2	3	0
201310439713	2	107.77342	1	5	4	2	3	0
201310439720	1	359.41304	1	4	10	2	3	0
201310439720	2	359.41304	1	4	10	2	3	0
201310439723	1	179.70652	1	6	10	2	3	0
201310439723	2	179.70652	1	6	10	2	3	0
201310439746	1	27.146	1	1	1	2	3	0
201310439746	2	27.146	1	1	1	2	3	0
201310439750	1	352.898	1	4	1	2	3	0
201310439751	1	217.168	1	6	1	2	3	0
201310439752	1	27.146	1	1	1	2	3	0
201310439762	1	81.438	1	5	1	2	3	0
201310439762	2	81.438	1	5	1	2	3	0
201310439771	1	217.168	1	6	1	2	3	0
201310439777	1	352.898	1	4	2	2	3	0
201310439797	1	323.32026	1	4	4	2	3	0
201310439802	1	215.54684	1	6	4	2	3	0
201310439812	1	344.962135	1	4	6	2	3	0
201310439813	1	197.12122	1	6	6	2	3	0
201310439818	1	98.56061	1	5	6	2	3	0
201310439818	2	98.56061	1	5	6	2	3	0
201310439823	1	197.12122	1	6	6	2	3	0
201310439829	1	197.12122	1	6	6	2	3	1
201310439830	1	344.962135	1	4	6	2	3	0
201310439840	1	359.41304	1	4	10	2	3	0
201310439844	1	359.41304	1	4	10	2	3	0
201310439844	2	359.41304	1	4	10	2	3	0
201310439864	1	27.146	1	1	1	2	3	0
201310439876	1	352.898	1	4	3	2	3	0
201310439886	1	217.168	1	6	3	2	3	0
201310439886	2	217.168	1	6	3	2	3	0
201310439890	1	352.898	1	4	3	2	3	0
201310439895	1	323.32026	1	4	4	2	3	0
201310439895	2	323.32026	1	4	4	2	3	0
201310439903	1	197.12122	1	6	6	2	3	0
201310439905	1	344.962135	1	4	6	2	3	0
201310439909	1	197.12122	1	6	6	2	3	0
201310439913	1	49.280305	1	1	6	2	3	0
201310439918	1	197.12122	1	6	6	2	3	0
201310439924	1	359.41304	1	4	10	2	3	0
201310439924	2	359.41304	1	4	10	2	3	0
201310439926	1	179.70652	1	6	10	2	3	0
201310439948	1	352.898	1	4	1	2	3	0
201310439952	1	81.438	1	5	1	2	3	0
201310439952	2	81.438	1	5	1	2	3	0
201310439952	3	81.438	1	5	1	2	3	0
201310439955	1	27.146	1	1	1	2	3	0
201310439972	1	352.898	1	4	2	2	3	0
201310439972	2	352.898	1	4	2	2	3	0
201310439980	1	27.146	1	1	3	2	3	0
201310439984	1	81.438	1	5	3	2	3	0
201310439984	2	81.438	1	5	3	2	3	0
201310439995	1	27.146	1	3	3	2	3	0
201310439997	1	215.54684	1	6	4	2	3	0
201310439997	2	215.54684	1	6	4	2	3	0
201310439999	1	107.77342	1	5	4	2	3	0
201310440006	1	49.280305	1	1	6	2	3	0
201310440006	2	49.280305	1	1	6	2	3	0
201310440007	1	344.962135	1	4	6	2	3	0
201310440007	2	344.962135	1	4	6	2	3	0
201310440009	1	197.12122	1	6	6	2	3	0
201310440018	1	197.12122	1	6	6	2	3	0
201310440020	1	49.280305	1	1	6	2	3	0
201310440023	1	179.70652	1	6	10	2	3	0
201310440023	2	179.70652	1	6	10	2	3	0
201310440026	1	179.70652	1	6	10	2	3	0
201310440026	2	179.70652	1	6	10	2	3	0
201310440029	1	359.41304	1	4	10	2	3	0
201310440029	2	359.41304	1	4	10	2	3	0
201310440030	1	179.70652	1	6	10	2	3	0
201310440030	2	179.70652	1	6	10	2	3	0
201310440034	1	106.644961	1	5	16	2	3	0
201310440035	1	106.644961	1	5	16	2	3	0
201310440037	1	319.934883	1	4	16	2	3	0
201310440040	1	319.934883	1	4	16	2	3	0
201310440040	2	319.934883	1	4	16	2	3	0
201310440043	1	319.934883	1	4	16	2	3	0
201310440043	2	319.934883	1	4	16	2	3	0
201310440064	1	27.146	1	3	2	2	3	0
201310440069	1	352.898	1	4	3	2	3	0
201310440073	1	81.438	1	5	3	2	3	0
201310440087	1	215.54684	1	6	4	2	3	0
201310440089	1	323.32026	1	4	4	2	3	0
201310440089	2	323.32026	1	4	4	2	3	0
201310440092	1	49.280305	1	3	6	2	3	0
201310440095	1	197.12122	1	6	6	2	3	0
201310440096	1	344.962135	1	4	6	2	3	0
201310440096	2	344.962135	1	4	6	2	3	0
201310440100	1	179.70652	1	6	10	2	3	0
201310440100	2	179.70652	1	6	10	2	3	0
201310440104	1	27.146	1	1	2	2	3	0
201310440106	1	217.168	1	6	2	2	3	0
201310440107	1	81.438	1	5	2	2	3	0
201310440107	2	81.438	1	5	2	2	3	0
201310440136	1	344.962135	1	4	6	2	3	0
201310440136	2	344.962135	1	4	6	2	3	0
201310440137	1	98.56061	1	5	6	2	3	0
201310440152	1	345.142386	1	4	9	2	3	0
201310440156	1	230.094924	1	6	9	2	3	0
201310440165	1	230.094924	1	6	9	2	3	0
201310440168	1	115.047462	1	5	9	2	3	0
201310440173	1	230.094924	1	6	9	2	3	0
201310440173	2	230.094924	1	6	9	2	3	0
201310440178	1	230.094924	1	6	9	2	3	0
201310440179	1	345.142386	1	4	9	2	3	0
201310440180	1	115.047462	1	5	9	2	3	0
201310440188	1	345.142386	1	4	9	2	3	0
201310440188	2	345.142386	1	4	9	2	3	0
201310440194	1	345.142386	1	4	9	2	3	0
201310440204	1	27.146	1	1	1	2	3	0
201310440207	1	217.168	1	6	1	2	3	0
201310440215	1	352.898	1	4	1	2	3	0
201310440246	1	352.898	1	4	3	2	3	0
201310440246	2	352.898	1	4	3	2	3	0
201310440247	1	217.168	1	6	3	2	3	0
201310440247	2	217.168	1	6	3	2	3	0
201310440278	1	197.12122	1	6	6	2	3	0
201310440282	1	98.56061	1	5	6	2	3	0
201310440282	2	98.56061	1	5	6	2	3	0
201310440285	1	344.962135	1	4	6	2	3	0
201310440286	1	197.12122	1	6	6	2	3	0
201310440310	1	230.094924	1	6	9	2	3	0
201310440313	1	115.047462	1	5	9	2	3	0
201310440314	1	345.142386	1	4	9	2	3	0
201310440314	2	345.142386	1	4	9	2	3	0
201310440380	1	179.70652	1	6	10	2	3	0
201310440418	1	359.41304	1	4	10	2	3	0
201310440484	1	213.289922	1	6	16	2	3	0
201310440488	1	319.934883	1	4	16	2	3	0
201310440489	1	213.289922	1	6	16	2	3	0
201310440491	1	106.644961	1	5	16	2	3	0
201310440491	2	106.644961	1	5	16	2	3	0
201310440493	1	319.934883	1	4	16	2	3	0
201310440493	2	319.934883	1	4	16	2	3	99
201310440494	1	106.644961	1	5	16	2	3	0
201310440494	2	106.644961	1	5	16	2	3	0
201310440494	3	106.644961	1	5	16	2	3	0
201310440979	1	89.85326	1	2	10	2	3	0
201310440981	1	179.70652	1	6	10	2	3	0
201310440981	2	179.70652	1	6	10	2	3	0
201310440982	1	359.41304	1	4	10	2	3	0
201310440982	2	359.41304	1	4	10	2	3	0
201310440984	1	179.70652	1	6	10	2	3	0
201310440984	2	179.70652	1	6	10	2	3	0
201310724336	1	4.974476	1	1	4	3	1	0
201310724424	1	349.760928	1	4	21	3	1	0
201310724424	2	349.760928	1	4	21	3	1	99
201310724425	1	58.293488	1	2	21	3	1	0
201310724425	2	58.293488	1	2	21	3	1	0
201310724454	1	23.430384	1	3	16	3	1	0
201310724456	1	351.45576	1	4	16	3	1	0
201310724456	2	351.45576	1	4	16	3	1	0
201310724511	1	7.378995	1	1	13	3	1	0
201310724573	1	348.21332	1	4	4	3	1	0
201310724573	2	348.21332	1	4	4	3	1	0
201310724586	1	350.431404	1	4	3	3	1	0
201310724586	2	350.431404	1	4	3	3	1	0
201310724619	1	348.829638	1	4	7	3	1	0
201310724619	2	348.829638	1	4	7	3	1	0
201310724672	1	346.812765	1	4	13	3	1	0
201310724689	1	4.965933	1	1	8	3	1	0
201310724689	2	4.965933	1	1	8	3	1	0
201310724699	1	4.965933	1	1	8	3	1	0
201310724716	1	347.61531	1	4	8	3	1	99
201310724716	2	347.61531	1	4	8	3	1	99
201310724788	1	349.760928	1	4	21	3	1	0
201310724788	2	349.760928	1	4	21	3	1	0
201310724789	1	204.027208	1	6	21	3	1	0
201310724789	2	204.027208	1	6	21	3	1	0
201310725148	1	350.431404	1	4	3	3	1	0
201310725148	2	350.431404	1	4	3	3	1	0
201310725211	1	19.897904	1	3	4	3	1	99
201310725251	1	349.179659	1	4	10	3	1	0
201310725266	1	14.573372	1	3	21	3	1	0
201310725304	1	89.386794	1	5	8	3	1	99
201310725304	2	89.386794	1	5	8	3	1	99
201310725332	2	348.829638	1	4	7	3	1	0
201310725343	1	20.222008	1	3	7	3	1	98
201310725353	1	5.055502	1	1	7	3	1	0
201310725382	2	351.45576	1	4	16	3	1	0
201310725391	1	7.810128	1	1	16	3	1	0
201310725391	2	7.810128	1	1	16	3	1	0
201310725400	1	23.430384	1	3	16	3	1	0
201310725416	1	348.21332	1	4	4	3	1	0
201310725416	2	348.21332	1	4	4	3	1	0
201310725422	1	89.540568	1	5	4	3	1	0
201310725422	2	89.540568	1	5	4	3	1	0
201310725458	1	208.227356	1	6	3	3	1	0
201310725476	1	350.431404	1	4	3	3	1	0
201310725476	2	350.431404	1	4	3	3	1	0
201310725493	1	19.133132	1	3	10	3	1	0
201310725505	1	349.760928	1	4	21	3	1	0
201310725505	2	349.760928	1	4	21	3	1	0
201310725513	1	87.440232	1	5	21	3	1	99
201310725513	2	87.440232	1	5	21	3	1	0
201310725513	3	87.440232	1	5	21	3	1	0
201310725532	2	349.760928	1	4	21	3	1	0
201310725557	1	19.863732	1	3	8	3	1	0
201310725576	1	346.812765	1	4	13	3	1	0
201310725576	2	346.812765	1	4	13	3	1	0
201310725601	1	60.666024	1	2	7	3	1	99
201310725601	2	60.666024	1	2	7	3	1	0
201310725691	1	351.2028	1	4	1	3	1	0
201310725691	2	351.2028	1	4	1	3	1	0
201310725702	1	210.464452	1	6	10	3	1	0
201310725719	1	19.9264	1	3	1	3	1	0
201310725761	1	91.416888	1	5	3	3	1	0
201310725761	2	91.416888	1	5	3	3	1	0
201310725876	1	20.222008	1	3	7	3	1	0
201310725899	1	22.136985	1	3	13	3	1	0
201310725903	2	347.61531	1	4	8	3	1	0
201310725936	1	14.573372	1	3	21	3	1	0
201310725955	1	14.573372	1	1	21	3	1	0
201310725955	2	14.573372	1	1	21	3	1	0
201310725957	1	349.760928	1	4	21	3	1	0
201310725957	2	349.760928	1	4	21	3	1	0
201310725988	1	350.431404	1	4	3	3	1	0
201310725988	2	350.431404	1	4	3	3	1	0
201310725993	1	20.314864	1	3	3	3	1	0
201310725993	2	20.314864	1	3	3	3	1	0
201310726070	1	14.573372	1	3	21	3	1	0
201310726130	1	348.21332	1	4	4	3	1	99
201310726151	1	351.45576	1	4	16	3	1	0
201310726151	2	351.45576	1	4	16	3	1	0
201310726259	1	347.61531	1	4	8	3	1	0
201310726259	2	347.61531	1	4	8	3	1	0
201310726267	1	348.829638	1	4	7	3	1	0
201310726267	2	348.829638	1	4	7	3	1	0
201310726327	1	19.897904	1	3	4	3	1	0
201310726400	1	350.431404	1	4	3	3	1	99
201310726400	2	350.431404	1	4	3	3	1	99
201310726418	1	22.136985	1	3	13	3	1	99
201310726422	1	346.812765	1	4	13	3	1	98
201310726493	2	349.179659	1	4	10	3	1	2
201310726521	1	208.927992	1	6	4	3	1	0
201310726521	2	208.927992	1	6	4	3	1	0
201310726544	1	351.45576	1	4	16	3	1	0
201310726544	2	351.45576	1	4	16	3	1	99
201310726565	1	14.573372	1	3	21	3	1	98
201310726570	1	204.027208	1	6	21	3	1	0
201310726570	2	204.027208	1	6	21	3	1	0
201310726577	1	349.760928	1	4	21	3	1	0
201310726608	1	22.136985	1	3	13	3	1	99
201310726610	1	88.54794	1	5	13	3	1	0
201310726755	1	20.314864	1	3	3	3	1	0
201310726755	2	20.314864	1	3	3	3	1	0
201310726808	1	87.440232	1	5	21	3	1	0
201310726808	2	87.440232	1	5	21	3	1	0
201310726823	1	349.760928	1	4	21	3	1	0
201310726823	2	349.760928	1	4	21	3	1	0
201310726823	3	349.760928	1	4	21	3	1	0
201310726871	1	348.21332	1	4	4	3	1	99
201310726871	2	348.21332	1	4	4	3	1	99
201310726902	1	351.2028	1	4	1	3	1	0
201310726902	2	351.2028	1	4	1	3	1	0
201310726946	1	350.431404	1	4	3	3	1	0
201310726946	2	350.431404	1	4	3	3	1	0
201310727003	1	19.863732	1	3	8	3	1	0
201310727033	1	347.61531	1	4	8	3	1	0
201310727033	2	347.61531	1	4	8	3	1	0
201310727059	1	206.61186	1	6	13	3	1	0
201310727059	2	206.61186	1	6	13	3	1	0
201310727079	1	348.829638	1	4	7	3	1	0
201310727079	2	348.829638	1	4	7	3	1	0
201310727132	1	19.897904	1	3	4	3	1	99
201310727190	1	351.45576	1	4	16	3	1	0
201310727190	2	351.45576	1	4	16	3	1	0
201310727246	1	208.569186	1	6	8	3	1	0
201310727246	2	208.569186	1	6	8	3	1	0
201310727259	1	346.812765	1	4	13	3	1	0
201310727259	2	346.812765	1	4	13	3	1	0
201310727286	1	89.540568	1	5	4	3	1	2
201310727286	2	89.540568	1	5	4	3	1	0
201310727325	1	91.416888	1	5	3	3	1	0
201310727325	2	91.416888	1	5	3	3	1	0
201310727348	1	349.179659	1	4	10	3	1	0
201310727348	2	349.179659	1	4	10	3	1	0
201310727367	1	350.431404	1	4	3	3	1	0
201310727367	2	350.431404	1	4	3	3	1	0
201310727388	1	349.760928	1	4	21	3	1	0
201310727388	2	349.760928	1	4	21	3	1	0
201310727501	1	20.222008	1	3	7	3	1	0
201310727574	2	348.829638	1	4	7	3	1	0
201310727598	1	89.6688	1	5	1	3	1	0
201310727598	2	89.6688	1	5	1	3	1	0
201310727604	1	348.21332	1	4	4	3	1	0
201310727604	3	348.21332	1	4	4	3	1	0
