CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	PVE_FORMS	PNUMOCCS	PMONTH	PHOUR	PMINUTE	PHARM_EV	PMAN_COLL	PTYPE	PHIT_RUN	PMAKE	PMODEL	PBODYTYP	PMODYEAR	PVIN	PTRAILER	PMCARR_I1	PMCARR_I2	PMCARR_ID	PGVWR	PV_CONFIG	PCARGTYP	PHAZ_INV	PHAZPLAC	PHAZ_ID	PHAZ_CNO	PHAZ_REL	PBUS_USE	PSP_USE	PEM_USE	PIMPACT1	PVEH_SEV	PTOWED	PM_HARM	PVEH_SC1	PVEH_SC2	PFIRE
201311110677	2	352.2555	1	4	3	4	3	1	0	10	16	8	14	0	2	0	55	35	4	2012	KMHDH4AE0CU4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0
201311110737	2	352.2555	1	4	1	4	3	1	0	12	16	15	14	0	2	0	12	37	4	2010	1FAHP3FN7AW1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	2	8	5	12	0	0	0
201311111081	2	352.77736	1	4	6	4	3	1	0	10	17	40	14	0	2	0	35	51	6	2012	JN8AS5MV8CW7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	5	12	0	0	0
201311111093	2	81.41016	1	5	6	4	3	1	0	11	18	34	14	0	2	0	20	481	31	2003	1GCEC14X93Z3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201311111171	2	352.2555	1	4	3	4	3	1	0	11	21	33	14	0	2	0	41	51	4	2012	JM1BL1UG7C15	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	5	12	0	0	0
201311111558	1	364.78014	1	4	17	4	3	1	0	11	18	0	14	0	2	0	12	471	30	2001	1FTZR15E61TA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0
201311111688	2	356.16945	1	4	11	4	3	1	0	11	14	29	14	0	2	0	6	441	20	2001	2C4GP44351R3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201311112311	2	352.77736	1	4	6	4	3	1	0	12	6	58	14	0	2	0	20	23	6	2006	3GNDA23P06S5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0
201311112353	1	352.2555	1	4	1	4	3	1	0	12	12	31	14	0	2	0	37	32	4	2005	1HGCM56405L0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201311112607	2	203.5254	1	6	7	4	3	1	0	12	12	45	33	0	3	0	12	481	31	2005	1FDNF20565EB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0
201311112724	2	352.2555	1	4	1	4	3	1	0	12	23	30	14	0	2	0	23	870	55	2007	1GDJG31U2711	0	77	777777777	77777777777	2	21	22	1	0	0	0	0	1	2	0	11	8	5	12	0	0	0
201311112915	2	217.09376	1	6	6	4	3	1	0	12	23	39	14	0	2	0	12	461	21	2003	1FDSE35LX3HA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	8	5	12	0	0	0
201311112933	1	203.5254	1	6	7	4	3	1	0	12	18	42	14	0	2	0	18	22	4	2006	2G4WD5824611	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	6	2	12	0	0	0
201311528319	2	194.74098	1	6	51	5	2	1	0	1	21	0	14	0	2	0	63	33	5	2007	KNAFE161X750	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201311530134	2	337.78668	1	4	22	5	2	1	0	4	10	21	14	0	2	0	48	401	14	2003	JF1SG63613H7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201311530303	2	88.368	1	5	3	5	2	1	0	5	18	27	14	0	3	0	7	482	31	2007	1D7HU18P47S1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	2	5	12	0	0	0
201311530303	3	88.368	1	5	3	5	2	1	0	5	18	27	14	0	3	0	37	421	15	2005	2HKYF18475H5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	2	5	12	0	0	0
201311530423	2	97.37049	1	5	51	5	2	1	1	5	13	20	14	0	2	0	37	402	14	2011	JHLRE4H77BC0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201311530647	3	347.949	1	4	3	5	2	2	0	6	6	40	12	7	2	0	7	482	31	2004	1D7HU18D34J2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0
201311530670	2	97.37049	1	2	51	5	2	1	1	6	13	7	14	0	2	0	85	881	66	1997	1XKDDU9X3VJ7	1	57	00185796	5700185796	3	6	1	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201311531282	2	213.96102	1	6	8	5	2	1	0	8	2	39	14	0	2	0	12	37	4	2013	1FADP3F22DL3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	3	12	0	0	0
201311531282	3	213.96102	1	6	8	5	2	1	0	8	2	39	14	0	2	0	48	401	14	2010	JF2SH6AC5AH7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201311532353	2	208.93509	1	6	5	5	2	1	0	11	2	51	14	0	2	0	49	49	6	2008	JTLKE50E7810	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201311532353	3	208.93509	1	6	5	5	2	1	0	11	2	51	14	0	2	0	37	31	4	2012	19XFB2F52CE3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201311532369	2	97.37049	1	5	51	5	2	1	0	12	0	14	14	0	2	0	37	31	2	2000	1HGEJ8241YL0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201311532522	3	16.45854	1	1	8	5	2	2	0	12	16	5	12	6	2	0	41	51	4	2008	JM1BK32G9818	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	6	2	12	0	0	0
201312008335	2	209.95	1	6	30	6	1	1	1	6	22	25	14	0	2	0	18	23	4	2007	1G4HD57237U1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201312009065	2	91.1625	1	5	30	6	1	1	3	10	11	45	14	0	2	0	12	461	21	2002	1FDSS34F62HA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	6	0	6	6	2	12	0	0	0
201312420923	2	98.85531	1	5	120	8	2	1	1	1	8	50	14	0	2	0	2	403	14	2008	1J4GA39178L5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201312421101	2	197.71062	1	6	118	8	2	1	0	2	20	6	14	0	2	0	12	21	4	2006	1FAFP23176G1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	4	5	12	0	0	0
201312421139	1	184.64202	1	6	51	8	2	1	0	2	20	39	14	0	2	0	13	1	4	1997	1LNLM82W5VY6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	6	2	12	0	0	0
201312421160	2	98.85531	1	5	118	8	2	1	0	2	13	33	14	0	2	0	37	31	4	2008	2HGFA16598H3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	6	2	12	0	0	0
201312421174	2	198.675372	1	6	15	8	2	1	0	2	14	26	38	0	3	0	20	481	31	2003	1GCHK29U33Z1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	3	4	5	12	0	0	0
201312421306	2	45.154429	1	3	33	8	2	1	0	3	14	15	14	0	3	0	12	481	31	2002	2FTRX18L72CA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	4	5	12	0	0	0
201312421306	3	45.154429	1	3	33	8	2	1	0	3	14	15	14	0	3	0	14	17	4	2004	1MEFM50U54G6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	3	2	5	12	0	0	0
201312421313	1	197.71062	1	6	118	8	2	1	0	3	3	45	14	0	2	0	53	404	14	2008	JS3TD9471841	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201312421313	2	197.71062	1	6	118	8	2	1	0	3	3	45	14	0	2	0	6	52	6	2005	3C4FY58B15T5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201312421313	4	197.71062	1	6	118	8	2	1	0	3	3	45	14	0	2	0	35	39	4	1996	JN1CA21D2TT1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201312421313	5	197.71062	1	6	118	8	2	1	0	3	3	45	14	0	2	0	49	402	14	1996	JT3GP10V7T00	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201312421397	2	61.54734	1	5	51	8	2	1	0	3	13	24	14	0	2	0	20	481	31	1995	2GCEK19K5S12	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	4	5	12	0	0	0
201312421397	3	61.54734	1	5	51	8	2	1	0	3	13	24	14	0	2	0	7	472	30	2004	1D7HG48K44S6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	5	12	0	0	0
201312421432	2	351.514716	1	4	47	8	2	1	0	4	10	9	14	0	2	0	55	35	4	2002	KMHDN45D82U3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	3	12	0	0	0
201312421496	2	198.959194	1	6	69	8	2	1	0	4	3	7	14	0	2	0	20	421	15	1996	1GNCT18WXTK1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201312421628	2	184.64202	1	6	51	8	2	1	0	5	9	50	14	0	2	0	18	7	4	2005	2G4WS52J7511	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0
201312421679	2	85.146588	1	5	15	8	2	1	0	5	14	28	14	0	2	0	62	421	15	2009	SALSK25479A1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201312421905	2	351.514716	1	4	47	8	2	1	0	7	0	54	14	0	2	0	14	36	4	1997	1MELM13P6VW6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201312421995	2	198.675372	1	6	15	8	2	1	0	7	12	36	14	0	2	0	2	405	14	2012	1C4PJMAK3CW1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	2	5	12	0	0	0
201312422009	2	197.71062	1	6	119	8	2	1	0	7	1	34	14	0	2	0	12	401	14	2004	1FMZU73K04ZB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	6	2	12	0	0	0
201312422009	3	197.71062	1	6	119	8	2	1	0	7	1	34	14	0	2	0	23	401	14	2003	1GKDT13S8322	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	4	5	12	0	0	0
201312422075	2	99.479597	1	1	69	8	2	1	0	8	6	13	14	0	2	0	2	404	14	2008	1J8GR48K28C2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0
201312422141	2	221.0297	1	6	28	8	2	1	0	8	6	48	14	0	2	0	7	26	4	2008	1B3LC56R68N1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201312422161	3	98.85531	1	5	120	8	2	2	3	8	21	0	12	6	2	0	49	40	4	2011	4T1BF3EK8BU2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0
201312422211	2	98.85531	1	5	118	8	2	1	0	8	1	29	14	0	2	0	20	403	14	2007	1GNDT13S0722	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201312422211	3	98.85531	1	5	118	8	2	1	0	8	1	29	14	0	2	0	12	402	14	2006	1FMYU93146KC	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201312422211	4	98.85531	1	5	118	8	2	1	0	8	1	29	14	0	2	0	41	441	20	1997	JM3LV5238V08	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201312422613	2	340.586352	1	4	15	8	2	1	0	11	2	34	14	0	2	0	53	34	4	2008	KL5JD56Z68K9	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	6	2	12	0	0	0
201312422613	3	340.586352	1	4	15	8	2	1	0	11	2	34	14	0	2	0	18	7	9	1976	4D29C6H27676	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201312422613	4	340.586352	1	4	15	8	2	1	0	11	2	34	14	0	2	0	20	16	2	1990	1G1JC14G8L71	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201312422858	2	85.146588	1	5	15	8	2	1	0	12	12	32	14	0	2	0	12	37	4	2005	1FAFP34N95W2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	6	2	12	0	0	0
201312422944	2	184.64202	1	6	51	8	2	1	0	12	6	57	30	0	3	0	7	472	30	1989	1B7FL69X6KS1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0
201313063944	2	211.09	3	6	5	9	8	1	0	1	20	8	14	0	2	0	35	47	4	2007	1N4AL21EX7N4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0
201313065413	3	350.2175	3	4	5	9	8	2	1	2	7	35	12	2	2	0	20	16	4	1999	1G1JF5243X71	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0
201313065604	3	4.7975	3	1	4	9	8	2	0	3	11	44	12	7	2	0	86	881	63	1996	1M2B209C0TM0	0	57	1927205	571927205	3	2	5	1	0	0	0	0	0	0	0	12	4	5	12	0	0	0
201313066317	2	19.19	3	3	4	9	8	1	2	4	20	23	8	0	2	0	18	2	4	2004	1G4HP54K5441	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0
201313066498	2	350.2175	3	4	7	9	8	1	0	4	8	2	14	0	2	0	20	22	4	2005	1G1AL52F6576	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	2	5	12	0	0	0
201313066942	3	91.1525	3	5	3	9	8	2	0	4	9	1	12	6	2	0	55	35	4	2008	KMHDU46D88U4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	0	5	12	0	0	0
201313067862	2	350.2175	3	4	4	9	8	1	1	5	23	6	14	0	2	0	37	31	4	2005	2HGES25735H5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	2	5	12	0	0	0
201313068137	2	350.2175	3	4	7	9	8	1	0	6	7	0	42	0	2	0	38	402	14	2003	4S2CK57W5343	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	82	4	5	12	0	0	0
201313068137	3	350.2175	3	4	7	9	8	1	0	6	7	0	42	0	2	0	7	482	31	2005	1D7HU16P45J5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	82	4	5	14	0	0	0
201313068205	2	351.525681	3	4	16	9	8	1	0	5	18	20	14	0	2	0	37	32	4	2007	1HGCM56797A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	2	5	12	0	0	0
201313068413	2	350.2175	3	4	3	9	8	1	0	6	8	30	14	0	2	0	35	443	20	2002	4N2ZN16T52D8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	3	12	0	0	0
201313068680	2	211.09	3	6	4	9	8	1	0	6	21	47	14	0	2	0	35	34	3	1984	JN1CZ14S7EX0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	6	9	12	0	0	0
201313068680	3	211.09	3	6	4	9	8	1	0	6	21	47	14	0	2	0	13	421	15	1998	5LMPU28LXWLJ	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201313069134	2	23.630469	3	3	8	9	8	1	0	7	23	0	33	0	2	0	37	32	4	2008	1HGCP264X8A1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	4	5	12	0	0	0
201313069281	2	351.525681	3	4	16	9	8	1	1	6	23	45	14	0	2	0	37	32	4	2003	1HGCM553X3A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201313069755	2	211.09	3	6	2	9	8	1	0	7	18	36	14	0	2	0	30	42	3	2002	9BWDE61J5240	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201313069947	3	4.7975	3	1	2	9	8	2	1	7	9	31	12	7	2	0	22	441	20	2001	1GMDX03E81D1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	6	2	12	0	0	0
201313070045	2	340.13028	3	4	13	9	8	1	0	8	12	7	14	0	2	0	20	481	31	2004	3GNFK16Z24G2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	2	5	12	0	0	0
201313070490	2	86.645053	3	5	8	9	8	1	0	8	7	13	14	0	2	0	12	422	15	2004	1FMPU16LX4LB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201313070656	2	7.876823	3	1	8	9	8	1	0	8	17	7	33	0	3	0	20	461	21	2006	1GCGG25V2612	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201313070656	3	7.876823	3	1	8	9	8	1	0	8	17	7	33	0	3	0	20	37	4	2001	1G1NE52J6162	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201313071370	2	19.19	3	3	1	9	8	1	1	9	12	8	14	0	2	0	12	881	61	2007	1FDXF46Y37EA	0	77	777777777	77777777777	2	1	98	1	0	0	0	0	0	0	0	10	2	5	12	0	0	0
201313072029	2	216.323496	3	6	16	9	8	1	0	10	1	19	14	0	3	0	7	24	4	2009	2B3KA33V19H5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	9	9	12	0	0	0
201313072029	3	216.323496	3	6	16	9	8	1	0	10	1	19	14	0	3	0	19	18	4	2007	1G6DP577X701	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201313072029	4	216.323496	3	6	16	9	8	1	0	10	1	19	14	0	3	0	58	36	4	2004	JNKDA31A54T2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	9	9	12	0	0	0
201313072345	2	19.19	3	3	3	9	8	1	1	11	7	25	14	0	2	0	37	32	4	2003	1HGCM56623A1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201313072345	3	19.19	3	3	3	9	8	1	0	11	7	25	14	0	2	0	49	40	4	1998	4T1BG22K4WU3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201313072392	2	4.7975	3	1	4	9	8	1	0	10	20	55	43	0	3	0	12	37	4	2012	1FAHP3E21CL4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201313072392	3	4.7975	3	1	4	9	8	1	0	10	20	55	43	0	3	0	19	20	6	2005	1GYEE6374501	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201313072407	2	4.7975	3	1	1	9	8	1	0	10	22	38	14	0	2	0	49	40	4	1997	4T1BG22K0VU0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201313072895	2	91.1525	3	5	1	9	8	2	1	11	15	35	14	0	2	0	20	461	21	2001	1GCEG15W9111	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201313072917	2	218.65518	3	6	13	9	8	1	0	11	22	15	14	0	3	0	37	31	4	2010	2HGFA1F68AH5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201313072917	3	218.65518	3	6	13	9	8	1	0	11	22	15	14	0	3	0	37	31	4	2001	1HGES165X1L0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201313072917	4	218.65518	3	6	13	9	8	1	0	11	22	15	14	0	3	0	35	43	4	2010	3N1AB6AP3AL6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201313073403	2	19.19	3	3	5	9	8	1	0	12	16	15	14	0	2	0	12	481	31	2005	1FTVX14565NA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201313073481	2	340.13028	3	4	13	9	8	1	0	12	10	42	14	0	2	0	51	43	4	1998	YV1LS5531W24	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201313073622	2	211.09	3	6	1	9	8	1	1	12	4	48	14	0	2	0	12	402	14	2005	1FMYU03105KC	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201313559213	2	342.9126	2	4	3	11	6	1	0	1	21	0	14	0	2	0	39	34	4	2006	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201313559424	2	342.9126	2	4	3	11	6	1	0	1	1	7	14	0	2	0	20	999	49	2011	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	4	5	12	0	0	0
201313559444	2	342.9126	2	4	3	11	6	1	0	1	14	25	14	0	2	0	49	32	9	2010	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0
201313559893	2	342.9126	2	4	3	11	6	1	0	2	11	4	14	0	2	0	49	399	9	1998	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0
201313560052	3	209.5577	2	6	2	11	6	2	0	3	9	14	12	6	2	0	23	471	30	2000	1GTCS1452YK2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201313560520	2	19.0507	2	3	1	11	6	1	0	3	11	57	14	0	2	0	41	51	5	2011	JM1BL1K33B14	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	4	5	12	0	0	0
201313560777	1	342.912794	2	4	7	11	6	1	0	3	13	0	14	0	2	0	2	499	19	2013	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0
201313561642	2	342.9126	2	4	5	11	6	1	0	4	11	23	14	0	2	0	12	471	30	1994	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	3	12	0	0	0
201313561687	2	342.9126	2	4	2	11	6	1	0	5	19	29	14	0	2	0	12	481	31	2012	1FTFW1ET6CFA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0
201313562299	2	342.9126	2	4	3	11	6	1	0	5	8	45	14	0	2	0	19	399	9	1999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201313562465	2	342.9126	2	4	3	11	6	1	0	5	16	25	14	0	2	0	18	22	4	2008	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0
201313562608	2	342.9126	2	4	2	11	6	1	0	6	15	28	14	0	2	0	12	37	4	2011	1FAHP3FN0BW1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201313562885	2	342.9126	2	4	16	11	6	1	0	7	2	50	14	0	2	0	7	482	31	2001	888888888888	1	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	4	5	12	0	0	0
201313563240	2	342.9126	2	4	3	11	6	1	0	6	14	30	14	0	2	0	12	32	9	2012	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0
201313563389	2	342.9126	2	4	3	11	6	1	0	6	19	0	14	0	2	0	35	55	5	2012	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	36	0	0
201313563861	2	19.0507	2	1	5	11	6	1	0	8	19	45	33	0	2	0	30	40	9	2012	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	99	4	5	12	0	0	0
201313563861	3	19.0507	2	1	5	11	6	1	0	8	19	45	33	0	2	0	2	404	14	2012	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	6	2	12	0	0	0
201313563861	4	19.0507	2	1	5	11	6	1	0	8	19	45	33	0	2	0	12	402	14	2013	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	99	4	3	12	0	0	0
201313563874	2	342.9126	2	4	3	11	6	1	1	7	8	14	14	0	2	0	18	19	4	2013	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201313563893	2	342.9126	2	4	3	11	6	1	0	7	7	51	14	0	2	0	20	499	39	1998	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0
201313564013	1	342.9126	2	4	3	11	6	1	0	8	2	0	14	0	2	0	73	709	80	2013	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0
201313565526	2	342.9126	2	4	3	11	6	1	0	10	16	43	14	0	2	0	59	399	9	1999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201313565690	2	342.912794	2	4	7	11	6	1	0	10	17	2	14	0	2	0	22	399	9	1998	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0
201313566355	2	342.9126	2	4	3	11	6	1	0	11	19	0	14	0	2	0	49	40	9	2006	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0
201313566617	1	19.0507	2	3	16	11	6	1	0	12	2	47	14	0	3	0	13	999	49	1998	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201313566733	2	342.9126	2	4	3	11	6	1	1	11	14	0	14	0	2	0	55	399	9	2004	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0
201313566753	2	342.9126	2	4	3	11	6	1	1	11	13	16	14	0	2	0	12	23	4	2012	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201313566784	2	209.5577	2	6	3	11	6	1	0	12	18	46	14	0	2	0	12	402	14	2008	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201313567162	1	342.9126	2	4	3	11	6	1	0	12	14	19	14	0	2	0	99	999	99	9999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0
201313567446	1	57.1521	2	2	3	11	6	1	0	12	15	4	14	0	2	0	35	51	6	2009	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0
