OBJCONT	STRATUM	CASENUM	WEIGHT	E_ACTION	EVENTNUM	GAD	OBJGAD	PJ	PSU	REGION	VEHNUM
2	2	200913033851	4.798	4	1	1	4	2	9	3	1
2	2	200913033852	4.798	4	1	1	4	2	9	3	1
2	2	200913033857	4.798	4	1	1	2	2	9	3	1
2	2	200913033857	4.798	4	2	99	2	2	9	3	1
138	2	200913033857	4.798	3	3	99	98	2	9	3	1
101	2	200913033857	4.798	1	4	0	98	2	9	3	1
2	2	200913033863	4.798	5	1	4	1	2	9	3	1
135	5	200913033864	67.165	3	1	1	98	2	9	3	1
2	5	200913033864	67.165	4	2	2	3	2	9	3	1
2	3	200913033870	19.19	4	1	1	4	2	9	3	1
3	3	200913033870	19.19	4	2	1	4	2	9	3	2
2	2	200913033872	4.798	5	1	3	1	2	9	3	1
101	2	200913033882	4.798	1	1	0	98	2	9	3	1
2	2	200913033895	4.798	4	1	1	4	2	9	3	1
2	2	200913033909	4.798	4	1	1	3	3	9	3	1
2	2	200913033932	4.798	4	1	1	1	3	9	3	1
2	2	200913033943	4.798	4	1	1	4	3	9	3	1
2	5	200913033969	67.165	5	1	3	1	4	9	3	1
141	5	200913033969	67.165	3	2	1	98	4	9	3	2
101	5	200913033969	67.165	1	3	0	98	4	9	3	2
2	1	200913033997	4.798	5	1	4	1	2	9	3	1
126	1	200913033997	4.798	2	2	1	98	2	9	3	1
2	1	200913034003	4.798	4	1	1	4	2	9	3	1
3	1	200913034003	4.798	4	2	1	4	2	9	3	2
101	6	200913034009	139.127	1	1	0	98	2	9	3	1
2	3	200913034032	19.19	4	1	1	4	2	9	3	1
126	2	200913034035	4.798	2	1	1	98	2	9	3	1
101	2	200913034035	4.798	1	2	0	98	2	9	3	1
102	2	200913034035	4.798	1	3	0	98	2	9	3	1
2	5	200913034069	67.165	4	1	1	4	2	9	3	1
137	5	200913034069	67.165	3	2	99	98	2	9	3	1
2	1	200913034086	4.798	4	1	1	2	2	9	3	1
135	1	200913034086	4.798	3	2	4	98	2	9	3	2
3	1	200913034086	4.798	5	3	2	11	2	9	3	1
136	1	200913034086	4.798	3	4	13	98	2	9	3	1
136	1	200913034086	4.798	3	5	1	98	2	9	3	3
4	1	200913034086	4.798	5	6	3	1	2	9	3	1
2	2	200913034093	4.798	4	1	1	4	2	9	3	1
2	6	200913034095	139.127	4	1	1	4	2	9	3	1
2	2	200913034101	4.798	4	1	1	4	2	9	3	1
3	2	200913034101	4.798	4	2	1	1	2	9	3	2
135	2	200913034101	4.798	3	3	1	98	2	9	3	2
135	2	200913034101	4.798	3	4	1	98	2	9	3	3
2	2	200913034135	4.798	4	1	1	4	2	9	3	1
2	3	200913034140	19.19	4	1	1	4	2	9	3	1
2	6	200913034141	139.127	4	1	1	4	2	9	3	1
2	1	200913034151	4.798	4	1	1	2	2	9	3	1
137	1	200913034151	4.798	3	2	99	98	2	9	3	1
137	1	200913034151	4.798	3	3	99	98	2	9	3	2
2	2	200913034162	4.798	4	1	1	4	2	9	3	1
2	5	200913034165	67.165	4	1	1	4	2	9	3	1
135	2	200913034166	4.798	3	1	3	98	2	9	3	1
2	2	200913034166	4.798	5	2	2	1	2	9	3	1
3	2	200913034166	4.798	5	3	2	1	2	9	3	1
135	2	200913034166	4.798	3	4	99	98	2	9	3	1
121	3	200913034191	19.19	2	1	3	98	5	9	3	1
2	6	200913034221	139.127	4	1	1	4	5	9	3	1
3	6	200913034221	139.127	4	2	1	4	5	9	3	2
3	6	200913034221	139.127	4	3	1	4	5	9	3	1
126	4	200913034231	307.196	2	1	2	98	8	9	3	1
2	1	200913034247	4.798	4	1	1	1	7	9	3	1
3	1	200913034247	4.798	4	2	1	1	7	9	3	1
2	6	200913034270	139.127	4	1	1	4	7	9	3	1
139	4	200913034273	311.837	3	1	3	98	4	9	3	1
2	2	200913034297	4.798	5	1	2	1	4	9	3	1
2	6	200913034302	139.127	4	1	11	1	4	9	3	1
2	2	200913034314	4.798	4	1	3	2	3	9	3	1
3	2	200913034314	4.798	4	2	2	3	3	9	3	1
4	2	200913034314	4.798	4	3	1	4	3	9	3	1
101	2	200913034326	4.798	1	1	0	98	3	9	3	1
137	1	200913034337	4.798	3	1	3	98	3	9	3	1
2	4	200913034345	311.837	4	1	1	3	3	9	3	1
2	6	200913034368	139.127	4	1	3	2	2	9	3	1
3	6	200913034368	139.127	4	2	3	2	2	9	3	2
4	6	200913034368	139.127	4	3	3	2	2	9	3	3
2	2	200913034370	4.798	4	1	1	4	2	9	3	1
3	2	200913034370	4.798	4	2	1	4	2	9	3	2
2	1	200913034373	4.798	4	1	1	4	2	9	3	1
136	1	200913034373	4.798	3	2	99	98	2	9	3	1
2	2	200913034374	4.798	4	1	3	2	2	9	3	1
2	2	200913034382	4.798	4	1	2	3	2	9	3	1
2	2	200913034384	4.798	4	1	11	3	2	9	3	1
135	2	200913034384	4.798	3	2	99	98	2	9	3	1
135	2	200913034384	4.798	3	3	1	98	2	9	3	2
121	3	200913034390	19.19	2	1	3	98	2	9	3	1
2	2	200913034395	4.798	4	1	1	4	2	9	3	1
3	2	200913034395	4.798	4	2	1	4	2	9	3	2
4	2	200913034395	4.798	4	3	1	4	2	9	3	3
2	4	200913034402	311.837	4	1	1	4	2	9	3	1
135	1	200913034410	4.798	3	1	1	98	2	9	3	1
135	1	200913034410	4.798	3	2	1	98	2	9	3	1
2	1	200913034424	4.798	4	1	1	4	2	9	3	1
135	1	200913034424	4.798	3	2	3	98	2	9	3	1
135	1	200913034424	4.798	3	3	3	98	2	9	3	2
139	6	200913034428	139.127	3	1	3	98	2	9	3	1
2	6	200913034428	139.127	5	2	4	1	2	9	3	1
138	3	200913034429	19.19	3	1	2	98	2	9	3	1
140	1	200913034430	4.798	3	1	1	98	2	9	3	1
101	1	200913034430	4.798	1	2	0	98	2	9	3	1
145	1	200913034430	4.798	3	3	99	98	2	9	3	1
2	1	200913034435	4.798	4	1	1	4	2	9	3	1
135	1	200913034435	4.798	3	2	99	98	2	9	3	2
126	5	200913034445	67.165	2	1	1	98	2	9	3	1
126	5	200913034445	67.165	2	2	99	98	2	9	3	1
101	5	200913034445	67.165	1	3	0	98	2	9	3	1
2	1	200913034446	4.798	4	1	1	4	2	9	3	1
135	1	200913034446	4.798	3	2	1	98	2	9	3	1
101	1	200913034446	4.798	1	3	0	98	2	9	3	1
135	1	200913034447	4.798	3	1	1	98	2	9	3	1
2	2	200913034454	4.798	4	1	1	2	2	9	3	1
3	2	200913034454	4.798	4	2	1	3	2	9	3	1
4	2	200913034454	4.798	4	3	99	4	2	9	3	1
2	2	200913034460	4.798	4	1	1	4	2	9	3	1
3	2	200913034460	4.798	4	2	1	4	2	9	3	2
4	2	200913034460	4.798	5	3	4	1	2	9	3	1
2	2	200913034464	4.798	4	1	1	4	2	9	3	1
135	2	200913034464	4.798	3	2	1	98	2	9	3	2
2	5	200913034488	67.165	5	1	2	1	3	9	3	1
2	2	200913034496	4.798	5	1	2	1	3	9	3	1
108	2	200913034496	4.798	1	2	0	98	3	9	3	1
145	1	200913034543	4.798	3	1	1	98	7	9	3	1
101	1	200913034543	4.798	1	2	0	98	7	9	3	1
2	4	200913034545	315.835	4	1	1	3	13	9	3	1
2	1	200913034549	7.877	4	1	1	4	8	9	3	1
2	2	200913034557	4.798	4	1	2	3	2	9	3	1
136	2	200913034557	4.798	3	2	3	98	2	9	3	1
2	2	200913034564	4.798	4	1	2	3	2	9	3	1
2	2	200913034568	4.798	4	1	3	2	2	9	3	1
135	2	200913034568	4.798	3	2	99	98	2	9	3	1
135	2	200913034568	4.798	3	3	99	98	2	9	3	2
2	2	200913034573	4.798	5	1	2	1	2	9	3	1
101	2	200913034573	4.798	1	2	0	98	2	9	3	2
145	2	200913034573	4.798	3	3	99	98	2	9	3	2
136	1	200913034586	4.798	3	1	2	98	2	9	3	1
2	5	200913034587	67.165	4	1	1	4	5	9	3	1
3	5	200913034587	67.165	4	2	15	1	5	9	3	1
2	4	200913034588	311.837	4	1	1	3	5	9	3	1
2	2	200913034593	4.798	4	1	2	3	2	9	3	1
2	2	200913034601	4.798	4	1	1	4	2	9	3	1
3	2	200913034601	4.798	4	2	99	2	2	9	3	1
135	2	200913034601	4.798	3	3	1	98	2	9	3	2
2	2	200913034605	4.798	4	1	3	2	2	9	3	1
4	2	200913034605	4.798	5	2	2	1	2	9	3	2
3	2	200913034605	4.798	5	3	2	1	2	9	3	2
2	2	200913034609	4.798	4	1	2	3	2	9	3	1
135	2	200913034609	4.798	3	2	1	98	2	9	3	2
135	1	200913034615	4.798	3	1	1	98	2	9	3	1
2	6	200913034621	139.127	4	1	1	4	2	9	3	1
2	1	200913034631	4.798	4	1	1	4	2	9	3	1
3	1	200913034631	4.798	4	2	1	4	2	9	3	2
2	2	200913034635	4.798	4	1	1	4	2	9	3	1
2	3	200913034638	19.19	4	1	1	4	2	9	3	1
2	2	200913034654	4.798	4	1	1	4	2	9	3	1
136	1	200913034658	4.798	3	1	1	98	2	9	3	1
2	2	200913034662	4.798	4	1	2	3	2	9	3	1
3	2	200913034662	4.798	4	2	99	2	2	9	3	1
124	2	200913034663	4.798	2	1	1	98	2	9	3	1
138	1	200913034675	4.798	3	1	1	98	2	9	3	1
135	1	200913034684	4.798	3	1	1	98	2	9	3	1
101	1	200913034684	4.798	1	2	0	98	2	9	3	1
137	3	200913034688	19.19	3	1	1	98	2	9	3	1
136	6	200913034696	139.127	3	1	1	98	2	9	3	1
2	5	200913034699	67.165	4	1	1	3	2	9	3	1
2	1	200913034700	4.798	5	1	3	1	2	9	3	1
2	2	200913034705	4.798	4	1	99	2	2	9	3	1
136	2	200913034705	4.798	3	2	99	98	2	9	3	1
3	2	200913034705	4.798	4	3	1	4	2	9	3	2
2	2	200913034718	4.798	4	1	1	4	2	9	3	1
135	2	200913034718	4.798	3	2	1	98	2	9	3	1
2	2	200913034720	4.798	5	1	2	1	2	9	3	1
2	2	200913034721	4.798	4	1	2	3	2	9	3	1
1	2	200913034727	4.798	5	1	15	6	2	9	3	2
122	3	200913034753	19.19	2	1	1	98	2	9	3	1
2	6	200913034769	139.127	4	1	1	4	2	9	3	1
135	1	200913034775	4.798	3	1	1	98	2	9	3	1
101	1	200913034775	4.798	1	2	0	98	2	9	3	1
135	1	200913034779	4.798	3	1	1	98	2	9	3	1
2	1	200913034786	4.798	5	1	2	1	2	9	3	1
2	4	200913034798	311.837	4	1	1	4	2	9	3	1
2	2	200913034799	4.798	4	1	2	3	2	9	3	1
135	1	200913034803	4.798	3	1	1	98	2	9	3	1
101	1	200913034803	4.798	1	2	0	98	2	9	3	1
2	1	200913034807	4.798	4	1	1	4	2	9	3	1
132	1	200913034807	4.798	3	2	1	98	2	9	3	2
132	1	200913034807	4.798	3	3	1	98	2	9	3	2
2	6	200913034830	139.127	5	1	4	1	2	9	3	1
2	6	200913034881	141.783	4	1	1	2	8	9	3	1
139	1	200913034918	4.798	3	1	1	98	4	9	3	1
2	3	200913034936	19.19	4	1	1	4	3	9	3	1
2	6	200913034939	139.127	4	1	1	3	3	9	3	1
2	2	200913034959	4.798	4	1	2	3	2	9	3	1
135	2	200913034959	4.798	3	2	99	98	2	9	3	2
2	5	200913034964	67.165	4	1	1	4	2	9	3	1
2	2	200913034982	4.798	4	1	2	3	2	9	3	1
2	2	200913034982	4.798	4	2	1	3	2	9	3	1
136	2	200913034982	4.798	3	3	1	98	2	9	3	2
138	3	200913034986	19.19	3	1	99	98	2	9	3	1
2	2	200913034993	4.798	4	1	1	4	2	9	3	1
3	2	200913034993	4.798	4	2	1	3	2	9	3	1
2	2	200913035003	4.798	4	1	1	4	2	9	3	1
2	1	200913035014	4.798	5	1	2	1	2	9	3	1
2	2	200913035015	4.798	4	1	4	1	2	9	3	1
145	6	200913035026	139.127	3	1	1	98	2	9	3	1
126	5	200913035034	67.165	2	1	1	98	2	9	3	1
135	5	200913035034	67.165	3	2	3	98	2	9	3	1
2	2	200913035059	4.798	4	1	2	3	2	9	3	1
136	2	200913035059	4.798	3	2	99	98	2	9	3	1
2	2	200913035103	4.798	4	1	1	4	2	9	3	1
2	3	200913035118	19.19	4	1	1	4	2	9	3	1
135	4	200913035121	311.837	3	1	3	98	2	9	3	1
2	2	200913035130	4.798	4	1	1	4	2	9	3	1
101	2	200913035130	4.798	1	2	0	98	2	9	3	1
135	2	200913035130	4.798	3	3	99	98	2	9	3	1
137	2	200913035139	4.798	3	1	1	98	2	9	3	1
2	2	200913035139	4.798	4	2	15	2	2	9	3	1
3	2	200913035139	4.798	4	3	15	5	2	9	3	1
108	2	200913035140	4.798	1	1	0	98	2	9	3	1
2	2	200913035141	4.798	4	1	3	2	2	9	3	1
139	6	200913035147	139.127	3	1	6	98	2	9	3	1
136	1	200913035149	4.798	3	1	1	98	2	9	3	1
2	6	200913035171	135.202	4	1	1	3	16	9	3	1
2	5	200913035184	81.121	4	1	1	2	16	9	3	1
137	5	200913035184	81.121	3	2	99	98	16	9	3	1
137	5	200913035184	81.121	3	3	99	98	16	9	3	2
2	3	200913035187	27.04	4	1	1	4	16	9	3	1
121	3	200913035191	27.04	2	1	1	98	16	9	3	1
2	5	200913035196	81.121	4	1	1	3	16	9	3	1
2	4	200913035199	297.445	5	1	3	1	16	9	3	1
137	4	200913035204	311.837	3	1	2	98	7	9	3	1
2	5	200913035238	67.165	4	1	1	1	4	9	3	1
2	1	200913035245	4.798	4	1	1	4	4	9	3	1
3	1	200913035245	4.798	4	2	1	4	4	9	3	2
2	6	200913035249	145.77	4	1	1	2	13	9	3	1
2	2	200913035347	4.798	4	1	1	2	5	9	3	1
3	5	200913035348	67.165	5	1	2	1	5	9	3	1
2	5	200913035348	67.165	4	2	15	3	5	9	3	3
145	1	200913035349	4.798	3	1	3	98	5	9	3	1
145	1	200913035349	4.798	3	2	99	98	5	9	3	1
144	1	200913035349	4.798	3	3	99	98	5	9	3	1
101	1	200913035349	4.798	1	4	0	98	5	9	3	1
137	1	200913035350	4.798	3	1	1	98	5	9	3	1
121	3	200913035352	19.19	2	1	1	98	5	9	3	1
121	3	200913035420	19.19	2	1	1	98	4	9	3	1
128	1	200913035501	4.798	2	1	1	98	2	9	3	1
2	3	200913035534	19.19	4	1	1	4	2	9	3	1
3	3	200913035534	19.19	4	2	1	4	2	9	3	2
2	6	200913035548	139.127	5	1	4	1	2	9	3	1
2	1	200913035566	4.798	4	1	1	4	2	9	3	1
3	1	200913035566	4.798	4	2	1	4	2	9	3	2
2	2	200913035569	4.798	4	1	3	2	2	9	3	1
136	2	200913035569	4.798	3	2	99	98	2	9	3	2
2	5	200913035572	67.165	4	1	1	2	2	9	3	1
2	2	200913035748	4.798	4	1	1	4	2	9	3	1
3	2	200913035748	4.798	4	2	2	4	2	9	3	1
4	2	200913035748	4.798	4	3	2	3	2	9	3	2
2	4	200913530367	304.811	4	1	1	2	5	11	2	1
2	4	200913530389	304.811	5	1	3	2	2	11	2	1
121	3	200913530394	19.051	2	1	1	98	2	11	2	1
101	1	200913530438	19.051	1	1	0	98	4	11	2	1
145	4	200913530439	304.811	3	1	4	98	4	11	2	1
2	4	200913530449	304.811	4	1	1	4	6	11	2	1
126	2	200913530451	19.051	2	1	1	98	4	11	2	1
2	6	200913530455	133.355	5	1	3	1	4	11	2	1
3	6	200913530455	133.355	5	2	4	1	4	11	2	2
2	6	200913530470	133.355	4	1	1	2	4	11	2	1
138	4	200913530475	304.811	3	1	4	98	4	11	2	1
101	5	200913530478	76.203	1	1	0	98	4	11	2	1
135	1	200913530495	19.051	3	1	1	98	6	11	2	1
2	4	200913530511	293.925	4	1	1	3	7	11	2	1
2	5	200913530520	76.203	4	1	1	1	5	11	2	1
2	4	200913530528	304.811	4	1	1	4	5	11	2	1
121	3	200913530533	19.051	2	1	1	98	2	11	2	1
137	6	200913530536	133.355	3	1	1	98	2	11	2	1
2	4	200913530547	304.811	4	1	1	4	2	11	2	1
131	6	200913530557	133.355	3	1	1	98	1	11	2	1
137	6	200913530557	133.355	3	2	3	98	1	11	2	1
2	4	200913530559	304.811	5	1	4	1	1	11	2	1
138	4	200913530582	304.811	3	1	1	98	1	11	2	1
101	4	200913530582	304.811	1	2	0	98	1	11	2	1
135	6	200913530595	133.355	3	1	1	98	4	11	2	1
2	2	200913530600	19.051	4	1	1	4	4	11	2	1
135	6	200913530604	133.355	3	1	1	98	4	11	2	1
2	2	200913530607	19.051	4	1	1	2	4	11	2	1
121	3	200913530609	19.051	2	1	1	98	6	11	2	1
135	4	200913530615	304.811	3	1	1	98	6	11	2	1
2	6	200913530634	133.355	5	1	3	1	5	11	2	1
2	4	200913530643	304.811	5	1	4	1	5	11	2	1
2	4	200913530661	304.811	4	1	1	4	5	11	2	1
2	5	200913530671	76.203	4	1	1	1	5	11	2	1
137	4	200913530700	293.925	3	1	1	98	7	11	2	1
2	6	200913530701	146.963	4	1	1	1	7	11	2	1
2	2	200913530702	48.988	4	1	1	2	7	11	2	1
121	3	200913530709	19.051	2	1	1	98	6	11	2	1
2	4	200913530733	304.811	4	1	1	2	2	11	2	1
2	6	200913530734	133.355	5	1	3	1	2	11	2	1
139	4	200913530749	304.811	3	1	2	98	5	11	2	1
2	1	200913530751	19.051	5	1	4	1	5	11	2	1
158	1	200913530751	19.051	3	2	99	98	5	11	2	1
101	6	200913530795	133.355	1	1	0	98	4	11	2	1
2	4	200913530805	304.811	4	1	1	4	4	11	2	1
2	4	200913530825	304.811	4	1	1	4	4	11	2	1
105	2	200913530835	19.051	1	1	0	98	4	11	2	1
2	2	200913530835	19.051	4	2	1	1	4	11	2	1
2	2	200913530839	19.051	4	1	1	4	4	11	2	1
3	2	200913530848	19.051	5	1	2	3	4	11	2	1
2	2	200913530848	19.051	4	2	99	3	4	11	2	1
135	2	200913530848	19.051	3	3	3	98	4	11	2	1
135	2	200913530848	19.051	3	4	99	98	4	11	2	2
101	5	200913530851	76.203	1	1	0	98	4	11	2	1
145	5	200913530851	76.203	3	2	2	98	4	11	2	1
2	4	200913530859	304.811	4	1	1	4	2	11	2	1
2	4	200913530872	304.811	4	1	1	4	5	11	2	1
3	4	200913530872	304.811	4	2	1	4	5	11	2	2
124	4	200913530886	304.811	2	1	1	98	4	11	2	1
2	6	200913530900	133.355	4	1	1	4	4	11	2	1
2	4	200913530916	304.811	4	1	1	4	4	11	2	1
145	5	200913530933	76.203	3	1	2	98	2	11	2	1
139	4	200913530940	304.811	3	1	1	98	2	11	2	1
124	4	200913530943	293.925	2	1	1	98	7	11	2	1
2	1	200913530944	48.988	5	1	2	1	7	11	2	1
2	1	200913530947	19.051	4	1	1	1	5	11	2	1
2	4	200913530950	304.811	4	1	2	3	5	11	2	1
137	3	200913530951	19.051	3	1	1	98	2	11	2	1
145	6	200913530954	133.355	3	1	3	98	6	11	2	1
145	6	200913530994	133.355	3	1	1	98	5	11	2	1
2	4	200913531006	304.811	4	1	3	3	5	11	2	1
2	6	200913531052	133.355	5	1	2	1	2	11	2	1
2	4	200913531057	304.811	5	1	2	1	2	11	2	1
137	4	200913531065	304.811	3	1	1	98	5	11	2	1
145	5	200913531094	76.203	3	1	1	98	5	11	2	1
158	5	200913531094	76.203	3	2	99	98	5	11	2	1
145	5	200913531094	76.203	3	3	99	98	5	11	2	1
101	5	200913531094	76.203	1	4	0	98	5	11	2	1
2	4	200913531100	304.811	4	1	1	4	5	11	2	1
2	4	200913531125	304.811	5	1	4	1	2	11	2	1
2	6	200913531128	133.355	5	1	2	1	2	11	2	1
3	6	200913531128	133.355	4	2	1	1	2	11	2	2
2	4	200913531159	304.811	4	1	1	1	6	11	2	1
2	4	200913531169	293.925	5	1	3	1	7	11	2	1
2	4	200913531184	304.811	4	1	1	4	5	11	2	1
2	6	200913531218	133.355	4	1	1	4	5	11	2	1
3	6	200913531218	133.355	4	2	1	4	5	11	2	2
2	3	200913531225	19.051	5	1	2	3	5	11	2	1
2	4	200913531242	304.811	4	1	1	4	2	11	2	1
122	3	200913531245	19.051	2	1	1	98	2	11	2	1
124	6	200913531253	133.355	2	1	1	98	6	11	2	1
141	6	200913531253	133.355	3	2	99	98	6	11	2	1
2	4	200913531279	304.811	5	1	2	1	5	11	2	1
2	4	200913531313	293.925	4	1	1	4	7	11	2	1
137	6	200913531327	133.355	3	1	1	98	5	11	2	1
137	6	200913531327	133.355	3	2	1	98	5	11	2	1
2	6	200913531336	133.355	5	1	1	1	2	11	2	1
137	6	200913531336	133.355	3	2	1	98	2	11	2	3
2	4	200913531343	304.811	5	1	4	1	2	11	2	1
2	4	200913531387	304.811	4	1	3	2	5	11	2	1
124	4	200913531438	304.811	2	1	1	98	5	11	2	1
2	4	200913531444	304.811	4	1	1	2	2	11	2	1
2	4	200913531451	293.925	4	1	1	2	7	11	2	1
2	5	200913531476	76.203	4	1	1	4	6	11	2	1
2	6	200913531552	146.963	4	1	1	4	7	11	2	1
2	4	200913531556	293.925	4	1	2	3	7	11	2	1
2	5	200913531557	48.988	5	1	2	1	7	11	2	1
2	6	200913531562	133.355	5	1	3	1	2	11	2	1
2	4	200913531563	304.811	4	1	4	1	2	11	2	1
2	4	200913531566	304.811	4	1	1	4	5	11	2	1
2	4	200913531599	304.811	4	1	1	2	5	11	2	1
101	3	200913531601	19.051	1	1	0	98	5	11	2	1
2	6	200913531603	146.963	5	1	4	1	7	11	2	1
122	3	200913531608	19.051	2	1	1	98	2	11	2	1
2	4	200913531621	304.811	5	1	4	1	2	11	2	1
2	1	200913531625	19.051	4	1	1	1	2	11	2	1
2	1	200913531645	19.051	5	1	2	1	5	11	2	1
2	6	200913531657	133.355	4	1	1	2	2	11	2	1
2	4	200913531664	304.811	4	1	4	1	2	11	2	1
124	4	200913531669	293.925	2	1	1	98	7	11	2	1
124	4	200913531669	293.925	2	2	1	98	7	11	2	2
2	6	200913531677	133.355	4	1	1	4	5	11	2	1
2	4	200913531678	304.811	4	1	1	4	5	11	2	1
2	2	200913531680	19.051	4	1	1	2	5	11	2	1
137	2	200913531680	19.051	3	2	99	98	5	11	2	2
101	2	200913531680	19.051	1	3	0	98	5	11	2	2
124	4	200913531694	304.811	2	1	1	98	6	11	2	1
145	6	200913531699	133.355	3	1	1	98	6	11	2	1
121	3	200913531744	19.051	2	1	2	98	5	11	2	1
2	3	200913531746	19.051	4	1	1	4	5	11	2	1
138	3	200913531753	19.051	3	1	2	98	5	11	2	1
101	3	200913531753	19.051	1	2	0	98	5	11	2	1
2	5	200913531756	76.203	4	1	1	4	5	11	2	1
2	3	200913531762	19.051	4	1	1	3	5	11	2	1
2	6	200913531776	133.355	4	1	1	4	3	11	2	1
2	4	200913531777	304.811	4	1	1	2	5	11	2	1
122	3	200913531787	19.051	2	1	1	98	3	11	2	1
2	5	200913531791	76.203	5	1	3	1	5	11	2	1
121	3	200913531797	19.051	2	1	1	98	5	11	2	1
2	4	200913531802	304.811	4	1	1	4	3	11	2	1
2	4	200913531823	304.811	5	1	2	1	2	11	2	1
2	4	200913531838	304.811	4	1	1	4	3	11	2	1
144	6	200913531852	133.355	3	1	1	98	3	11	2	1
144	6	200913531852	133.355	3	2	99	98	3	11	2	1
144	6	200913531852	133.355	3	3	99	98	3	11	2	1
144	6	200913531852	133.355	3	4	99	98	3	11	2	1
136	3	200913531859	19.051	3	1	99	98	3	11	2	1
101	3	200913531859	19.051	1	2	0	98	3	11	2	1
2	4	200913531873	293.925	4	1	1	2	7	11	2	1
2	4	200913531882	304.811	4	1	1	3	5	11	2	1
124	6	200913531897	133.355	2	1	1	98	6	11	2	1
122	3	200913531900	19.051	2	1	1	98	6	11	2	1
2	5	200913531914	48.988	4	1	1	1	7	11	2	1
126	6	200913531917	133.355	2	1	1	98	5	11	2	1
2	1	200913531924	19.051	5	1	2	1	5	11	2	1
3	1	200913531924	19.051	4	2	99	2	5	11	2	2
103	5	200913531953	76.203	1	1	0	98	6	11	2	1
2	6	200913531973	146.963	4	1	1	3	7	11	2	1
2	4	200913531974	293.925	4	1	1	4	7	11	2	1
136	6	200913531975	133.355	3	1	1	98	4	11	2	1
2	6	200913531975	133.355	4	2	1	4	4	11	2	1
136	6	200913531975	133.355	3	3	2	98	4	11	2	2
2	4	200913531977	304.811	5	1	3	1	2	11	2	1
145	6	200913531987	133.355	3	1	1	98	2	11	2	1
2	6	200913531993	133.355	4	1	1	4	5	11	2	1
2	4	200913531998	304.811	4	1	1	4	5	11	2	1
2	4	200913532022	304.811	4	1	1	3	2	11	2	1
122	3	200913532026	19.051	2	1	1	98	2	11	2	1
135	3	200913532030	19.051	3	1	2	98	5	11	2	1
2	2	200913532054	19.051	4	1	3	2	6	11	2	1
2	4	200913532059	304.811	4	1	1	4	6	11	2	1
2	4	200913532086	304.811	4	1	1	4	5	11	2	1
3	4	200913532086	304.811	4	2	1	4	5	11	2	2
2	3	200913532092	19.051	5	1	4	1	5	11	2	1
2	5	200913532098	76.203	4	1	1	4	5	11	2	1
3	5	200913532098	76.203	4	2	1	4	5	11	2	2
2	3	200913532123	19.051	4	1	1	3	5	11	2	1
2	4	200913532124	304.811	5	1	3	1	5	11	2	1
2	2	200913532143	19.051	4	1	1	2	2	11	2	1
2	4	200913532144	304.811	4	1	1	4	2	11	2	1
2	4	200913532183	304.811	4	1	2	3	5	11	2	1
2	6	200913532185	133.355	4	1	1	2	5	11	2	1
2	4	200913532194	293.925	4	1	1	4	7	11	2	1
138	5	200913532233	76.203	3	1	1	98	5	11	2	1
121	3	200913532256	19.051	2	1	1	98	2	11	2	1
2	4	200913532339	304.811	4	1	1	4	5	11	2	1
2	4	200913532352	304.811	5	1	4	1	2	11	2	1
2	1	200913532377	19.051	4	1	1	2	2	11	2	1
137	1	200913532377	19.051	3	2	1	98	2	11	2	1
132	1	200913532377	19.051	3	3	1	98	2	11	2	1
2	6	200913532379	133.355	4	1	1	4	2	11	2	1
3	6	200913532379	133.355	4	2	1	3	2	11	2	1
139	3	200913532382	19.051	3	1	2	98	2	11	2	1
2	4	200913532388	304.811	5	1	2	1	5	11	2	1
2	5	200913532395	48.988	4	1	1	3	7	11	2	1
2	6	200913532398	146.963	4	1	1	4	7	11	2	1
2	2	200913532401	48.988	5	1	3	1	7	11	2	1
2	4	200913532403	293.925	5	1	4	1	7	11	2	1
121	3	200913532424	19.051	2	1	1	98	1	11	2	1
2	4	200913532426	304.811	4	1	3	2	1	11	2	1
145	6	200913532434	133.355	3	1	1	98	1	11	2	1
2	6	200913532441	133.355	4	1	1	2	5	11	2	1
2	5	200913532450	76.203	5	1	2	1	2	11	2	1
122	3	200913532453	19.051	2	1	1	98	2	11	2	1
2	2	200913532487	19.051	4	1	1	4	4	11	2	1
4	2	200913532487	19.051	4	2	1	4	4	11	2	2
2	2	200913532487	19.051	4	3	3	2	4	11	2	1
4	2	200913532487	19.051	4	4	3	2	4	11	2	1
3	2	200913532487	19.051	4	5	1	3	4	11	2	1
124	3	200913532488	19.051	2	1	2	98	3	11	2	1
2	6	200913532490	133.355	4	1	1	3	3	11	2	1
2	4	200913532497	304.811	4	1	1	4	2	11	2	1
2	3	200913532498	19.051	4	1	1	4	2	11	2	1
2	4	200913532514	304.811	4	1	2	3	5	11	2	1
101	3	200913532536	19.051	1	1	0	98	5	11	2	1
2	4	200913532554	304.811	5	1	2	1	5	11	2	1
2	5	200913532556	76.203	4	1	1	3	5	11	2	1
2	2	200913532558	19.051	5	1	3	1	5	11	2	1
137	6	200913532562	133.355	3	1	1	98	5	11	2	1
137	6	200913532562	133.355	3	2	1	98	5	11	2	1
2	4	200913532584	304.811	4	1	1	4	2	11	2	1
3	4	200913532584	304.811	4	2	1	4	2	11	2	2
2	4	200913532594	304.811	4	1	4	1	5	11	2	1
2	6	200913532610	133.355	4	1	1	2	2	11	2	1
2	4	200913532619	293.925	4	1	1	3	7	11	2	1
