CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MVIOLATN
201110430413	1	269.55978	1	4	10	2	3	0
201110430413	2	269.55978	1	4	10	2	3	0
201110430415	1	89.85326	1	6	10	2	3	0
201110430415	2	89.85326	1	6	10	2	3	0
201110430419	1	98.56061	1	6	6	2	3	52
201110430425	1	27.146	1	2	1	2	3	0
201110430425	2	27.146	1	2	1	2	3	49
201110430426	1	217.168	1	4	1	2	3	0
201110430426	2	217.168	1	4	1	2	3	0
201110430429	1	108.584	1	6	1	2	3	0
201110430429	2	108.584	1	6	1	2	3	0
201110430430	1	27.146	1	3	1	2	3	0
201110430432	1	217.168	1	4	3	2	3	0
201110430432	2	217.168	1	4	3	2	3	0
201110430434	1	27.146	1	3	3	2	3	0
201110430434	2	27.146	1	3	3	2	3	0
201110430443	1	246.401525	1	4	6	2	3	0
201110430443	2	246.401525	1	4	6	2	3	0
201110430444	1	98.56061	1	6	6	2	3	58
201110430444	2	98.56061	1	6	6	2	3	0
201110430445	1	89.85326	1	5	10	2	3	0
201110430445	2	89.85326	1	5	10	2	3	19
201110430445	2	89.85326	1	5	10	2	3	52
201110430445	2	89.85326	1	5	10	2	3	69
201110430446	1	89.85326	1	5	10	2	3	0
201110430446	2	89.85326	1	5	10	2	3	0
201110430450	1	53.88671	1	5	4	2	3	0
201110430451	1	53.88671	1	5	4	2	3	0
201110430451	2	53.88671	1	5	4	2	3	37
201110430453	1	215.54684	1	4	4	2	3	58
201110430453	2	215.54684	1	4	4	2	3	0
201110430458	1	215.54684	1	4	4	2	3	0
201110430466	1	108.584	1	6	2	2	3	0
201110430471	1	27.146	1	2	2	2	3	0
201110430475	1	217.168	1	4	3	2	3	0
201110430475	2	217.168	1	4	3	2	3	0
201110430478	1	108.584	1	6	3	2	3	39
201110430478	2	108.584	1	6	3	2	3	0
201110430483	1	27.146	1	3	3	2	3	0
201110430483	2	27.146	1	3	3	2	3	0
201110430486	1	49.280305	1	5	6	2	3	0
201110430486	2	49.280305	1	5	6	2	3	58
201110430487	1	98.56061	1	6	6	2	3	0
201110430492	1	246.401525	1	4	6	2	3	0
201110430493	1	49.280305	1	1	6	2	3	11
201110430493	1	49.280305	1	1	6	2	3	23
201110430493	1	49.280305	1	1	6	2	3	69
201110430494	1	49.280305	1	1	6	2	3	0
201110430495	1	49.280305	1	5	6	2	3	11
201110430495	1	49.280305	1	5	6	2	3	69
201110430496	1	49.280305	1	5	6	2	3	0
201110430496	2	49.280305	1	5	6	2	3	0
201110430499	1	98.56061	1	6	6	2	3	0
201110430499	2	98.56061	1	6	6	2	3	0
201110430504	1	246.401525	1	4	6	2	3	0
201110430507	1	98.56061	1	6	6	2	3	0
201110430511	1	98.56061	1	6	6	2	3	0
201110430513	1	49.280305	1	1	6	2	3	0
201110430514	1	49.280305	1	1	6	2	3	0
201110430516	1	98.56061	1	6	6	2	3	0
201110430519	1	53.88671	1	2	4	2	3	0
201110430520	1	107.77342	1	6	4	2	3	0
201110430520	2	107.77342	1	6	4	2	3	0
201110430523	1	53.88671	1	1	4	2	3	74
201110430523	1	53.88671	1	1	4	2	3	98
201110430523	2	53.88671	1	1	4	2	3	0
201110430524	1	215.54684	1	4	4	2	3	0
201110430524	2	215.54684	1	4	4	2	3	0
201110430528	1	89.85326	1	6	10	2	3	0
201110430529	1	89.85326	1	6	10	2	3	0
201110430529	2	89.85326	1	6	10	2	3	0
201110430531	1	269.55978	1	4	10	2	3	0
201110430531	2	269.55978	1	4	10	2	3	0
201110430539	1	27.146	1	2	3	2	3	58
201110430539	2	27.146	1	2	3	2	3	0
201110430539	3	27.146	1	2	3	2	3	0
201110430543	1	217.168	1	4	3	2	3	0
201110430543	2	217.168	1	4	3	2	3	0
201110430544	1	108.584	1	6	3	2	3	0
201110430544	2	108.584	1	6	3	2	3	0
201110430551	1	57.523731	1	3	9	2	3	0
201110430551	2	57.523731	1	3	9	2	3	0
201110430551	3	57.523731	1	3	9	2	3	0
201110430553	1	57.523731	1	5	9	2	3	0
201110430554	1	115.047462	1	6	9	2	3	42
201110430554	1	115.047462	1	6	9	2	3	69
201110430554	2	115.047462	1	6	9	2	3	0
201110430555	1	230.094924	1	4	9	2	3	0
201110430555	2	230.094924	1	4	9	2	3	0
201110430560	1	115.047462	1	6	9	2	3	23
201110430561	1	230.094924	1	4	9	2	3	79
201110430561	1	230.094924	1	4	9	2	3	89
201110430561	2	230.094924	1	4	9	2	3	58
201110430561	2	230.094924	1	4	9	2	3	89
201110430590	1	54.292	1	5	3	2	3	0
201110430590	2	54.292	1	5	3	2	3	0
201110430591	1	108.584	1	6	3	2	3	7
201110430591	1	108.584	1	6	3	2	3	11
201110430591	1	108.584	1	6	3	2	3	52
201110430591	1	108.584	1	6	3	2	3	69
201110430597	1	108.584	1	6	1	2	3	0
201110430600	1	54.292	1	5	1	2	3	0
201110430607	1	107.77342	1	6	4	2	3	71
201110430607	2	107.77342	1	6	4	2	3	37
201110430608	1	215.54684	1	4	4	2	3	0
201110430608	2	215.54684	1	4	4	2	3	0
201110430611	1	246.401525	1	4	6	2	3	0
201110430611	2	246.401525	1	4	6	2	3	0
201110430615	1	49.280305	1	1	6	2	3	0
201110430615	2	49.280305	1	1	6	2	3	0
201110430618	1	269.55978	1	4	10	2	3	0
201110430624	1	217.168	1	4	1	2	3	0
201110430632	1	108.584	1	6	1	2	3	0
201110430632	2	108.584	1	6	1	2	3	0
201110430632	3	108.584	1	6	1	2	3	0
201110430636	1	217.168	1	4	1	2	3	0
201110430639	1	27.146	1	1	1	2	3	11
201110430639	1	27.146	1	1	1	2	3	69
201110430639	1	27.146	1	1	1	2	3	99
201110430642	1	27.146	1	1	2	2	3	42
201110430643	1	108.584	1	6	2	2	3	0
201110430643	2	108.584	1	6	2	2	3	0
201110430647	1	217.168	1	4	2	2	3	0
201110430655	1	108.584	1	6	2	2	3	0
201110430655	2	108.584	1	6	2	2	3	0
201110430655	3	108.584	1	6	2	2	3	0
201110430658	1	217.168	1	4	3	2	3	0
201110430658	2	217.168	1	4	3	2	3	0
201110430664	1	89.85326	1	6	10	2	3	0
201110430667	1	269.55978	1	4	10	2	3	0
201110430667	2	269.55978	1	4	10	2	3	0
201110430670	1	49.280305	1	5	6	2	3	11
201110430670	1	49.280305	1	5	6	2	3	19
201110430670	1	49.280305	1	5	6	2	3	29
201110430673	1	246.401525	1	4	6	2	3	0
201110430673	2	246.401525	1	4	6	2	3	0
201110430675	1	49.280305	1	5	6	2	3	0
201110430676	1	215.54684	1	4	4	2	3	0
201110430676	2	215.54684	1	4	4	2	3	0
201110430677	1	49.280305	1	5	6	2	3	0
201110430677	2	49.280305	1	5	6	2	3	29
201110430677	2	49.280305	1	5	6	2	3	59
201110430677	2	49.280305	1	5	6	2	3	71
201110430682	1	98.56061	1	6	6	2	3	0
201110430682	2	98.56061	1	6	6	2	3	0
201110430682	3	98.56061	1	6	6	2	3	0
201110430685	1	49.280305	1	5	6	2	3	0
201110430685	2	49.280305	1	5	6	2	3	0
201110430686	1	49.280305	1	5	6	2	3	74
201110430686	1	49.280305	1	5	6	2	3	89
201110430687	1	53.88671	1	3	4	2	3	0
201110430688	1	246.401525	1	4	6	2	3	0
201110430704	1	27.146	1	3	1	2	3	0
201110430709	1	246.401525	1	4	6	2	3	0
201110430711	1	49.280305	1	5	6	2	3	11
201110430711	1	49.280305	1	5	6	2	3	69
201110430715	1	49.280305	1	5	6	2	3	0
201110430720	1	108.584	1	6	1	2	3	58
201110430720	2	108.584	1	6	1	2	3	0
201110430721	1	49.280305	1	5	6	2	3	0
201110430721	2	49.280305	1	5	6	2	3	58
201110430722	1	246.401525	1	4	6	2	3	0
201110430722	2	246.401525	1	4	6	2	3	0
201110430727	1	98.56061	1	6	6	2	3	0
201110430727	2	98.56061	1	6	6	2	3	74
201110430731	1	27.146	1	3	3	2	3	0
201110430731	2	27.146	1	3	3	2	3	0
201110430733	1	53.88671	1	1	4	2	3	0
201110430733	2	53.88671	1	1	4	2	3	0
201110430734	1	217.168	1	4	3	2	3	0
201110430735	1	27.146	1	3	3	2	3	74
201110430738	1	108.584	1	6	3	2	3	0
201110430741	1	215.54684	1	4	4	2	3	0
201110430741	2	215.54684	1	4	4	2	3	0
201110430749	1	54.292	1	5	1	2	3	0
201110430749	2	54.292	1	5	1	2	3	0
201110430758	1	217.168	1	4	3	2	3	0
201110430758	2	217.168	1	4	3	2	3	0
201110430758	3	217.168	1	4	3	2	3	0
201110430768	1	107.77342	1	6	4	2	3	0
201110430770	1	107.77342	1	6	4	2	3	6
201110430770	2	107.77342	1	6	4	2	3	0
201110430784	2	54.292	1	5	1	2	3	69
201110430787	1	108.584	1	6	1	2	3	0
201110430789	1	217.168	1	4	1	2	3	49
201110430789	2	217.168	1	4	1	2	3	0
201110430794	1	27.146	1	3	1	2	3	0
201110430794	2	27.146	1	3	1	2	3	0
201110430796	1	27.146	1	1	1	2	3	11
201110430796	1	27.146	1	1	1	2	3	59
201110430796	2	27.146	1	1	1	2	3	0
201110430797	1	89.85326	1	6	10	2	3	0
201110430797	2	89.85326	1	6	10	2	3	79
201110430798	1	89.85326	1	5	10	2	3	0
201110430800	1	89.85326	1	6	10	2	3	0
201110430802	1	269.55978	1	4	10	2	3	0
201110430802	2	269.55978	1	4	10	2	3	0
201110430805	1	269.55978	1	4	10	2	3	0
201110430806	1	89.85326	1	5	10	2	3	0
201110430806	2	89.85326	1	5	10	2	3	0
201110430807	1	89.85326	1	5	10	2	3	0
201110430808	1	27.146	1	2	2	2	3	39
201110430811	1	217.168	1	4	2	2	3	0
201110430820	1	217.168	1	4	2	2	3	0
201110430820	2	217.168	1	4	2	2	3	0
201110430821	1	54.292	1	5	2	2	3	83
201110430821	2	54.292	1	5	2	2	3	0
201110430824	1	27.146	1	3	2	2	3	0
201110430828	1	108.584	1	6	2	2	3	0
201110430828	2	108.584	1	6	2	2	3	0
201110430845	1	27.146	1	1	2	2	3	0
201110430845	2	27.146	1	1	2	2	3	0
201110430850	1	27.146	1	2	1	2	3	0
201110430850	2	27.146	1	2	1	2	3	0
201110430852	1	54.292	1	5	1	2	3	0
201110430852	2	54.292	1	5	1	2	3	0
201110430855	1	53.88671	1	3	4	2	3	0
201110430858	1	246.401525	1	4	6	2	3	0
201110430858	2	246.401525	1	4	6	2	3	0
201110430860	1	49.280305	1	5	6	2	3	0
201110430861	1	98.56061	1	6	6	2	3	0
201110430861	2	98.56061	1	6	6	2	3	0
201110430863	1	49.280305	1	5	6	2	3	0
201110430864	1	98.56061	1	6	6	2	3	29
201110430865	1	57.523731	1	5	9	2	3	12
201110430865	1	57.523731	1	5	9	2	3	58
201110430865	2	57.523731	1	5	9	2	3	0
201110430866	1	115.047462	1	6	9	2	3	11
201110430866	1	115.047462	1	6	9	2	3	62
201110430866	1	115.047462	1	6	9	2	3	69
201110430869	1	57.523731	1	5	9	2	3	11
201110430869	1	57.523731	1	5	9	2	3	29
201110430869	1	57.523731	1	5	9	2	3	69
201110430871	1	115.047462	1	6	9	2	3	0
201110430874	1	57.523731	1	5	9	2	3	0
201110430875	1	246.401525	1	4	6	2	3	0
201110430875	2	246.401525	1	4	6	2	3	0
201110430876	1	115.047462	1	6	9	2	3	0
201110430878	1	230.094924	1	4	9	2	3	0
201110430878	2	230.094924	1	4	9	2	3	0
201110430882	1	49.280305	1	5	6	2	3	48
201110430882	1	49.280305	1	5	6	2	3	71
201110430882	1	49.280305	1	5	6	2	3	74
201110430882	2	49.280305	1	5	6	2	3	0
201110430884	1	115.047462	1	6	9	2	3	11
201110430885	1	98.56061	1	6	6	2	3	0
201110430885	2	98.56061	1	6	6	2	3	0
201110430885	3	98.56061	1	6	6	2	3	0
201110430887	1	57.523731	1	3	9	2	3	29
201110430889	1	57.523731	1	1	9	2	3	11
201110430889	1	57.523731	1	1	9	2	3	29
201110430890	1	98.56061	1	6	6	2	3	0
201110430890	2	98.56061	1	6	6	2	3	0
201110430891	1	57.523731	1	3	9	2	3	46
201110430893	1	57.523731	1	5	9	2	3	0
201110430894	1	230.094924	1	4	9	2	3	0
201110430894	2	230.094924	1	4	9	2	3	0
201110430896	1	115.047462	1	6	9	2	3	0
201110430896	2	115.047462	1	6	9	2	3	0
201110430898	1	217.168	1	4	3	2	3	0
201110430898	2	217.168	1	4	3	2	3	0
201110430907	1	108.584	1	6	3	2	3	0
201110430907	2	108.584	1	6	3	2	3	0
201110430911	1	217.168	1	4	3	2	3	0
201110430925	1	215.54684	1	4	4	2	3	0
201110430925	2	215.54684	1	4	4	2	3	0
201110430929	1	215.54684	1	4	4	2	3	0
201110430929	2	215.54684	1	4	4	2	3	0
201110430930	1	53.88671	1	5	4	2	3	0
201110430933	1	53.88671	1	5	4	2	3	58
201110430933	2	53.88671	1	5	4	2	3	0
201110430933	3	53.88671	1	5	4	2	3	0
201110430934	1	107.77342	1	6	4	2	3	0
201110430934	2	107.77342	1	6	4	2	3	0
201110430934	3	107.77342	1	6	4	2	3	0
201110430935	1	53.88671	1	5	4	2	3	29
201110430939	1	49.280305	1	1	6	2	3	11
201110430939	1	49.280305	1	1	6	2	3	29
201110430939	1	49.280305	1	1	6	2	3	52
201110430941	1	89.85326	1	6	10	2	3	0
201110430941	2	89.85326	1	6	10	2	3	0
201110430942	1	89.85326	1	6	10	2	3	0
201110430944	1	89.85326	1	5	10	2	3	0
201110430944	2	89.85326	1	5	10	2	3	0
201110430946	1	89.85326	1	6	10	2	3	0
201110430946	2	89.85326	1	6	10	2	3	59
201110430946	2	89.85326	1	6	10	2	3	71
201110430947	1	269.55978	1	4	10	2	3	0
201110430947	2	269.55978	1	4	10	2	3	0
201110430948	1	89.85326	1	5	10	2	3	0
201110430948	2	89.85326	1	5	10	2	3	0
201110430952	1	108.584	1	6	1	2	3	0
201110430952	2	108.584	1	6	1	2	3	0
201110430953	1	89.85326	1	3	10	2	3	0
201110430955	1	89.85326	1	6	10	2	3	0
201110430955	2	89.85326	1	6	10	2	3	0
201110430955	3	89.85326	1	6	10	2	3	0
201110430955	4	89.85326	1	6	10	2	3	0
201110430962	1	27.146	1	1	3	2	3	0
201110430965	1	54.292	1	5	3	2	3	0
201110430965	2	54.292	1	5	3	2	3	79
201110430970	1	27.146	1	3	3	2	3	0
201110430984	1	54.292	1	5	2	2	3	0
201110430984	2	54.292	1	5	2	2	3	0
201110430987	1	217.168	1	4	2	2	3	0
201110430987	2	217.168	1	4	2	2	3	0
201110430991	1	27.146	1	3	1	2	3	29
201110430993	1	215.54684	1	4	4	2	3	0
201110430996	1	217.168	1	4	3	2	3	0
201110430998	1	49.280305	1	3	6	2	3	29
201110430998	1	49.280305	1	3	6	2	3	71
201110430999	1	246.401525	1	4	6	2	3	0
201110431003	1	98.56061	1	6	6	2	3	0
201110431009	1	230.094924	1	4	9	2	3	0
201110431009	2	230.094924	1	4	9	2	3	0
201110431010	1	115.047462	1	6	9	2	3	0
201110431014	1	115.047462	1	6	9	2	3	0
201110431017	1	115.047462	1	6	9	2	3	11
201110431017	1	115.047462	1	6	9	2	3	19
201110431017	1	115.047462	1	6	9	2	3	69
201110431018	1	230.094924	1	4	9	2	3	0
201110431021	1	57.523731	1	1	9	2	3	0
201110431026	1	108.584	1	6	2	2	3	0
201110431031	2	269.55978	1	4	10	2	3	0
201110431032	1	89.85326	1	5	10	2	3	0
201110431032	2	89.85326	1	5	10	2	3	0
201110431034	1	89.85326	1	5	10	2	3	0
201110431034	2	89.85326	1	5	10	2	3	0
201110431035	1	89.85326	1	6	10	2	3	0
201110431035	2	89.85326	1	6	10	2	3	0
201110431036	1	89.85326	1	5	10	2	3	0
201110431038	1	269.55978	1	4	10	2	3	0
201110431038	2	269.55978	1	4	10	2	3	0
201110431052	1	27.146	1	3	1	2	3	0
201110431053	1	217.168	1	4	1	2	3	0
201110431055	1	27.146	1	1	1	2	3	48
201110431055	2	27.146	1	1	1	2	3	48
201110431056	1	27.146	1	3	1	2	3	0
201110431061	1	27.146	1	1	1	2	3	0
201110431062	1	54.292	1	5	1	2	3	0
201110431062	2	54.292	1	5	1	2	3	12
201110431062	2	54.292	1	5	1	2	3	59
201110431062	2	54.292	1	5	1	2	3	69
201110431064	1	108.584	1	6	1	2	3	69
201110431064	1	108.584	1	6	1	2	3	72
201110431066	1	27.146	1	2	1	2	3	0
201110431070	1	217.168	1	4	1	2	3	0
201110431070	2	217.168	1	4	1	2	3	0
201110431073	1	107.77342	1	6	4	2	3	0
201110431073	2	107.77342	1	6	4	2	3	58
201110431073	2	107.77342	1	6	4	2	3	59
201110431073	2	107.77342	1	6	4	2	3	82
201110431073	3	107.77342	1	6	4	2	3	0
201110431076	1	107.77342	1	6	4	2	3	0
201110431076	2	107.77342	1	6	4	2	3	0
201110431076	3	107.77342	1	6	4	2	3	0
201110431078	2	107.77342	1	6	4	2	3	0
201110431079	1	53.88671	1	3	4	2	3	0
201110431081	1	98.56061	1	6	6	2	3	0
201110431085	1	98.56061	1	6	6	2	3	0
201110431086	1	246.401525	1	4	6	2	3	0
201110431086	2	246.401525	1	4	6	2	3	0
201110431107	1	27.146	1	3	2	2	3	0
201110431114	1	54.292	1	5	1	2	3	0
201110431114	2	54.292	1	5	1	2	3	0
201110431116	1	89.85326	1	6	10	2	3	0
201110431116	2	89.85326	1	6	10	2	3	0
201110431117	1	269.55978	1	4	10	2	3	0
201110431117	2	269.55978	1	4	10	2	3	0
201110431120	1	89.85326	1	6	10	2	3	0
201110431120	2	89.85326	1	6	10	2	3	0
201110431121	1	269.55978	1	4	10	2	3	0
201110431121	2	269.55978	1	4	10	2	3	49
201110431123	1	49.280305	1	5	6	2	3	2
201110431123	1	49.280305	1	5	6	2	3	29
201110431123	1	49.280305	1	5	6	2	3	59
201110431124	1	49.280305	1	3	6	2	3	11
201110431124	1	49.280305	1	3	6	2	3	69
201110431129	1	49.280305	1	5	6	2	3	0
201110431131	1	246.401525	1	4	6	2	3	0
201110431131	2	246.401525	1	4	6	2	3	0
201110431134	1	49.280305	1	5	6	2	3	8
201110431134	1	49.280305	1	5	6	2	3	61
201110431134	2	49.280305	1	5	6	2	3	0
201110431134	3	49.280305	1	5	6	2	3	0
201110431135	1	98.56061	1	6	6	2	3	0
201110431135	2	98.56061	1	6	6	2	3	0
201110431139	1	246.401525	1	4	6	2	3	0
201110431142	1	98.56061	1	6	6	2	3	0
201110431150	1	108.584	1	6	3	2	3	0
201110431150	2	108.584	1	6	3	2	3	0
201110431152	1	217.168	1	4	3	2	3	0
201110431152	2	217.168	1	4	3	2	3	0
201110431157	1	27.146	1	2	3	2	3	0
201110431157	2	27.146	1	2	3	2	3	0
201110431157	3	27.146	1	2	3	2	3	0
201110431163	1	217.168	1	4	3	2	3	0
201110431163	2	217.168	1	4	3	2	3	0
201110431190	1	217.168	1	4	3	2	3	7
201110431190	2	217.168	1	4	3	2	3	0
201110431191	1	49.280305	1	3	6	2	3	0
201110431194	1	246.401525	1	4	6	2	3	0
201110431197	1	98.56061	1	6	6	2	3	0
201110431198	1	89.85326	1	6	10	2	3	0
201110431198	2	89.85326	1	6	10	2	3	0
201110431205	1	108.584	1	6	1	2	3	0
201110431211	1	27.146	1	3	1	2	3	11
201110431211	1	27.146	1	3	1	2	3	69
201110431218	1	108.584	1	6	3	2	3	0
201110431225	1	215.54684	1	4	4	2	3	0
201110431225	2	215.54684	1	4	4	2	3	0
201110431229	1	98.56061	1	6	6	2	3	0
201110431232	1	49.280305	1	5	6	2	3	0
201110431233	1	98.56061	1	6	6	2	3	0
201110431244	1	217.168	1	4	3	2	3	0
201110431244	2	217.168	1	4	3	2	3	0
201110431245	1	54.292	1	5	3	2	3	0
201110431245	2	54.292	1	5	3	2	3	35
201110431254	1	217.168	1	4	3	2	3	0
201110431256	1	54.292	1	5	3	2	3	49
201110431256	2	54.292	1	5	3	2	3	0
201110431259	1	27.146	1	1	1	2	3	0
201110431261	1	108.584	1	6	1	2	3	0
201110431262	1	27.146	1	1	1	2	3	0
201110431262	2	27.146	1	1	1	2	3	0
201110431266	1	217.168	1	4	1	2	3	0
201110431270	1	115.047462	1	6	9	2	3	29
201110431270	1	115.047462	1	6	9	2	3	58
201110431270	2	115.047462	1	6	9	2	3	0
201110431272	1	230.094924	1	4	9	2	3	0
201110431272	2	230.094924	1	4	9	2	3	0
201110431276	1	57.523731	1	5	9	2	3	0
201110431278	1	115.047462	1	6	9	2	3	58
201110431278	2	115.047462	1	6	9	2	3	0
201110431279	1	230.094924	1	4	9	2	3	0
201110431279	2	230.094924	1	4	9	2	3	0
201110431282	1	115.047462	1	6	9	2	3	58
201110431282	2	115.047462	1	6	9	2	3	0
201110431284	1	115.047462	1	6	9	2	3	29
201110431286	1	115.047462	1	6	9	2	3	69
201110431290	1	115.047462	1	6	9	2	3	49
201110431290	2	115.047462	1	6	9	2	3	0
201110431291	1	230.094924	1	4	9	2	3	0
201110431291	2	230.094924	1	4	9	2	3	0
201110431291	3	230.094924	1	4	9	2	3	74
201110431296	1	57.523731	1	2	9	2	3	0
201110431296	2	57.523731	1	2	9	2	3	0
201110431297	1	230.094924	1	4	9	2	3	0
201110431301	1	246.401525	1	4	6	2	3	0
201110431307	1	49.280305	1	3	6	2	3	0
201110431308	1	246.401525	1	4	6	2	3	0
201110431312	1	108.584	1	6	2	2	3	0
201110431313	1	217.168	1	4	2	2	3	0
201110431316	1	54.292	1	5	2	2	3	0
201110431317	1	27.146	1	2	2	2	3	0
201110431320	1	108.584	1	6	2	2	3	0
201110431320	2	108.584	1	6	2	2	3	0
201110431322	1	107.77342	1	6	4	2	3	0
201110431322	2	107.77342	1	6	4	2	3	0
201110431325	1	53.88671	1	5	4	2	3	0
201110431325	2	53.88671	1	5	4	2	3	0
201110431325	3	53.88671	1	5	4	2	3	71
201110431325	3	53.88671	1	5	4	2	3	72
201110431326	1	215.54684	1	4	4	2	3	0
201110431326	2	215.54684	1	4	4	2	3	0
201110431331	1	215.54684	1	4	4	2	3	59
201110431331	2	215.54684	1	4	4	2	3	0
201110431335	1	89.85326	1	6	10	2	3	7
201110431337	1	89.85326	1	6	10	2	3	0
201110431337	2	89.85326	1	6	10	2	3	58
201110431339	1	269.55978	1	4	10	2	3	0
201110431339	2	269.55978	1	4	10	2	3	0
201110431340	1	89.85326	1	5	10	2	3	49
201110431340	2	89.85326	1	5	10	2	3	0
201110431344	1	269.55978	1	4	10	2	3	0
201110431344	2	269.55978	1	4	10	2	3	0
201110431347	1	269.55978	1	4	10	2	3	0
201110431347	2	269.55978	1	4	10	2	3	0
201110431364	1	108.584	1	6	1	2	3	0
201110431367	1	27.146	1	1	1	2	3	0
201110431367	2	27.146	1	1	1	2	3	48
201110431372	1	108.584	1	6	2	2	3	11
201110431372	1	108.584	1	6	2	2	3	19
201110431372	1	108.584	1	6	2	2	3	56
201110431372	2	108.584	1	6	2	2	3	0
201110431383	1	98.56061	1	6	6	2	3	0
201110431385	1	98.56061	1	6	6	2	3	29
201110431386	1	49.280305	1	5	6	2	3	0
201110431386	2	49.280305	1	5	6	2	3	0
201110431389	1	98.56061	1	6	6	2	3	0
201110431392	1	49.280305	1	5	6	2	3	0
201110431393	1	98.56061	1	6	6	2	3	0
201110431393	2	98.56061	1	6	6	2	3	0
201110431396	1	246.401525	1	4	6	2	3	0
201110431404	1	108.584	1	6	3	2	3	0
201110431407	1	217.168	1	4	3	2	3	0
201110431407	2	217.168	1	4	3	2	3	0
201110431413	1	54.292	1	5	3	2	3	71
201110431413	2	54.292	1	5	3	2	3	0
201110431416	1	217.168	1	4	3	2	3	0
201110431416	2	217.168	1	4	3	2	3	0
201110431428	1	217.168	1	4	1	2	3	7
201110431428	1	217.168	1	4	1	2	3	59
201110431431	1	89.85326	1	6	10	2	3	0
201110431434	1	89.85326	1	6	10	2	3	0
201110431435	1	269.55978	1	4	10	2	3	69
201110431436	1	89.85326	1	6	10	2	3	0
201110431436	2	89.85326	1	6	10	2	3	0
201110431438	1	89.85326	1	5	10	2	3	0
201110431438	2	89.85326	1	5	10	2	3	0
201110431439	1	89.85326	1	6	10	2	3	0
201110431441	1	89.85326	1	5	10	2	3	69
201110431442	1	269.55978	1	4	10	2	3	86
201110431442	1	269.55978	1	4	10	2	3	99
201110431447	1	107.77342	1	6	4	2	3	0
201110431447	2	107.77342	1	6	4	2	3	0
201110431448	1	215.54684	1	4	4	2	3	0
201110431448	2	215.54684	1	4	4	2	3	0
201110431450	1	53.88671	1	1	4	2	3	0
201110431450	2	53.88671	1	1	4	2	3	0
201110431458	1	246.401525	1	4	6	2	3	0
201110431463	1	98.56061	1	6	6	2	3	0
201110431464	1	246.401525	1	4	6	2	3	0
201110431466	1	98.56061	1	6	6	2	3	0
201110431466	2	98.56061	1	6	6	2	3	0
201110431466	3	98.56061	1	6	6	2	3	0
201110431467	1	49.280305	1	5	6	2	3	0
201110431480	1	108.584	1	6	2	2	3	0
201110431481	1	217.168	1	4	2	2	3	0
201110431484	1	108.584	1	6	1	2	3	0
201110431484	2	108.584	1	6	1	2	3	0
201110431488	1	98.56061	1	6	6	2	3	0
201110431488	2	98.56061	1	6	6	2	3	0
201110431488	3	98.56061	1	6	6	2	3	0
201110431489	1	246.401525	1	4	6	2	3	0
201110431493	1	49.280305	1	1	6	2	3	0
201110431496	1	98.56061	1	6	6	2	3	11
201110431496	1	98.56061	1	6	6	2	3	19
201110431496	1	98.56061	1	6	6	2	3	69
201110431501	1	54.292	1	5	3	2	3	3
201110431501	1	54.292	1	5	3	2	3	11
201110431501	1	54.292	1	5	3	2	3	39
201110431501	2	54.292	1	5	3	2	3	0
201110431506	1	108.584	1	6	3	2	3	0
201110431506	2	108.584	1	6	3	2	3	0
201110431506	3	108.584	1	6	3	2	3	74
201110431510	1	54.292	1	5	2	2	3	0
201110431515	1	217.168	1	4	3	2	3	0
201110431515	2	217.168	1	4	3	2	3	0
201110431515	3	217.168	1	4	3	2	3	0
201110431524	1	107.77342	1	6	4	2	3	29
201110431524	1	107.77342	1	6	4	2	3	71
201110431524	1	107.77342	1	6	4	2	3	74
201110431524	2	107.77342	1	6	4	2	3	72
201110431525	1	215.54684	1	4	4	2	3	0
201110431525	2	215.54684	1	4	4	2	3	0
201110431530	1	246.401525	1	4	6	2	3	0
201110431530	2	246.401525	1	4	6	2	3	0
201110431531	1	49.280305	1	5	6	2	3	0
201110431532	1	49.280305	1	5	6	2	3	0
201110431532	2	49.280305	1	5	6	2	3	0
201110431535	1	89.85326	1	6	10	2	3	0
201110431535	2	89.85326	1	6	10	2	3	0
201110431536	1	269.55978	1	4	10	2	3	7
201110431536	1	269.55978	1	4	10	2	3	69
201110431539	1	269.55978	1	4	10	2	3	0
201110431539	2	269.55978	1	4	10	2	3	0
201110431541	1	89.85326	1	5	10	2	3	0
201110431541	2	89.85326	1	5	10	2	3	0
201110431542	1	89.85326	1	1	10	2	3	0
201110431543	1	89.85326	1	6	10	2	3	48
201110431543	1	89.85326	1	6	10	2	3	71
201110431543	2	89.85326	1	6	10	2	3	0
201110431545	1	269.55978	1	4	10	2	3	0
201110431545	2	269.55978	1	4	10	2	3	0
201110431568	1	54.292	1	5	1	2	3	0
201110431568	2	54.292	1	5	1	2	3	0
201110431577	1	217.168	1	4	3	2	3	0
201110431582	1	230.094924	1	4	9	2	3	0
201110431582	2	230.094924	1	4	9	2	3	0
201110431583	1	115.047462	1	6	9	2	3	0
201110431583	2	115.047462	1	6	9	2	3	0
201110431588	1	230.094924	1	4	9	2	3	0
201110431588	2	230.094924	1	4	9	2	3	0
201110431591	1	115.047462	1	6	9	2	3	0
201110431594	1	115.047462	1	6	9	2	3	0
201110431595	1	230.094924	1	4	9	2	3	0
201110431595	2	230.094924	1	4	9	2	3	7
201110431595	2	230.094924	1	4	9	2	3	11
