CASENUM	VEH_NO	PER_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MSAFEQMT
201127111507	0	1	11.9102	1	3	6	23	2	1
201127111523	0	1	21.381	1	3	1	23	2	4
201127111557	0	1	21.381	1	3	1	23	2	1
201127111593	0	1	10.707926	1	3	9	23	2	1
201127111599	0	1	10.707926	1	3	9	23	2	1
201127111876	0	1	235.191	1	4	1	23	2	1
201127111952	0	1	12.8286	1	3	2	23	2	1
201127112101	0	1	226.2938	1	4	6	23	2	1
201127112166	0	1	21.381	1	3	1	23	2	1
201127112393	0	1	235.191	1	4	1	23	2	1
201127112452	0	1	21.381	1	3	1	23	2	1
201127112488	0	1	106.905	1	6	1	23	2	1
201127112743	0	1	21.381	1	3	1	23	2	1
201127112968	0	1	21.381	1	3	1	23	2	1
201127112969	0	1	235.191	1	4	1	23	2	1
201127113034	0	1	235.191	1	4	1	23	2	1
201127113101	0	1	10.707926	1	3	9	23	2	1
201127113126	0	1	11.9102	1	3	6	23	2	1
201127113418	0	1	235.191	1	4	1	23	2	1
201127113522	0	1	21.381	1	3	1	23	2	1
201127207188	0	1	39.973163	1	3	12	24	1	1
201127207200	0	1	16.7208	1	3	1	24	1	1
201127207270	0	1	16.671056	1	3	2	24	1	1
201127207383	0	1	214.185216	1	4	14	25	1	1
201127207402	0	1	16.671056	1	3	2	24	1	1
201127207448	0	1	28.446094	1	3	9	24	1	1
201127207506	0	1	17.102034	1	3	5	24	1	8
201127207511	0	1	17.102034	1	3	5	24	1	1
201127207544	0	1	243.681408	1	4	6	25	1	1
201127207571	0	1	12.0702	1	3	1	25	1	8
201127207723	0	1	28.446094	1	3	9	24	1	1
201127207749	0	1	28.446094	1	3	9	24	1	1
201127207843	0	1	16.7208	1	3	1	24	1	1
201127207845	0	1	16.671056	1	3	2	24	1	1
201127207856	0	1	39.973163	1	3	12	24	1	1
201127207869	0	1	239.838978	1	4	12	24	1	1
201127207925	0	1	226.057611	1	4	7	24	1	1
201127207968	0	1	12.0702	1	3	1	25	1	1
201127208148	0	1	12.0702	1	3	2	25	1	1
201127208157	0	1	12.0702	1	2	3	25	1	1
201127208170	0	1	107.092608	1	3	14	25	1	1
201127208172	0	1	214.185216	1	4	14	25	1	1
201127208207	0	1	16.671056	1	3	2	24	1	1
201127208209	0	1	216.723728	1	4	2	24	1	1
201127208434	0	1	39.973163	1	3	12	24	1	1
201127208480	0	1	17.102034	1	3	5	24	1	1
201127208480	0	2	17.102034	1	3	5	24	1	1
201127208507	0	1	17.102034	1	3	5	24	1	1
201127208529	0	1	226.057611	1	4	7	24	1	1
201127208544	0	1	16.671056	1	3	2	24	1	1
201127208609	0	1	28.446094	1	3	9	24	1	1
201127208688	0	1	216.723728	1	4	2	24	1	1
201127208718	0	1	17.102034	1	3	5	24	1	1
201127208723	0	1	17.389047	1	3	7	24	1	1
201127208772	0	1	12.0702	1	3	3	25	1	1
201127208773	0	1	12.0702	1	3	3	25	1	1
201127208819	0	1	12.0702	1	3	1	25	1	1
201127208854	0	1	12.0702	1	3	3	25	1	1
201127208860	0	1	12.0702	1	3	3	25	1	1
201127208867	0	1	225.861805	1	4	7	25	1	1
201127208867	0	2	225.861805	1	4	7	25	1	1
201127208951	0	1	17.389047	1	3	7	24	1	1
201127209076	0	1	226.057611	1	4	7	24	1	8
201127209092	0	1	28.446094	1	3	9	24	1	1
201127209183	0	1	40.613568	1	3	6	25	1	1
201127209207	0	1	12.0702	1	3	1	25	1	1
201127209217	0	1	225.861805	1	4	7	25	1	1
201127209281	0	1	17.389047	1	3	7	24	1	1
201127209284	0	1	16.671056	1	3	2	24	1	1
201127209285	0	1	16.671056	1	3	2	24	1	1
201127209429	0	1	17.389047	1	3	7	24	1	1
201127209511	0	1	243.681408	1	4	6	25	1	1
201127209522	0	1	107.092608	1	3	14	25	1	1
201127209528	0	1	214.185216	1	4	14	25	1	1
201127209551	0	1	12.0702	1	3	1	25	1	1
201127209558	0	1	12.0702	1	3	2	25	1	1
201127209687	0	1	17.389047	1	3	7	24	1	1
201127209734	0	1	28.446094	1	3	9	24	1	1
201127209756	0	1	12.0702	1	3	3	25	1	1
201127209879	0	1	12.0702	1	3	1	25	1	1
201127209894	0	1	239.838978	1	4	12	24	1	1
201127209900	0	1	28.446094	1	3	9	24	1	1
201127209986	0	1	225.861805	1	4	7	25	1	1
201127210023	0	1	12.0702	1	3	2	25	1	1
201127210054	0	1	214.185216	1	4	14	25	1	1
201127210093	0	1	17.102034	1	3	5	24	1	9
201127210094	0	1	222.326442	1	4	5	24	1	1
201127210168	0	1	16.7208	1	3	1	24	1	1
201127210238	0	1	227.568752	1	4	9	24	1	1
201127210300	0	1	28.446094	1	3	9	24	1	1
201127210337	0	1	17.102034	1	3	5	24	1	1
201127210347	0	1	17.102034	1	3	5	24	1	1
201127210375	0	1	28.446094	1	3	9	24	1	2
201127210375	0	2	28.446094	1	3	9	24	1	2
201127210382	0	1	239.838978	1	4	12	24	1	1
201127210416	0	1	243.681408	1	4	6	25	1	2
201127210452	0	1	12.0702	1	3	3	25	1	2
201127210462	0	1	40.613568	1	3	6	25	1	1
201127210462	0	2	40.613568	1	3	6	25	1	1
201127210496	0	1	45.172361	1	3	7	25	1	1
201127210496	0	2	45.172361	1	3	7	25	1	1
201127210531	0	1	40.613568	1	3	6	25	1	1
201127210583	0	1	17.389047	1	3	7	24	1	1
201127210658	0	1	17.389047	1	3	7	24	1	1
201127210686	0	1	28.446094	1	3	9	24	1	1
201127210708	0	1	28.446094	1	3	9	24	1	1
201127210758	0	1	28.446094	1	3	9	24	1	1
201127210759	0	1	28.446094	1	3	9	24	1	1
201127210797	0	1	39.973163	1	3	12	24	1	1
201127210830	0	1	16.671056	1	3	2	24	1	1
201127210848	0	1	216.723728	1	4	2	24	1	1
201127210859	0	1	16.671056	1	3	2	24	1	1
201127211091	0	1	17.102034	1	3	5	24	1	1
201127211091	0	2	17.102034	1	3	5	24	1	1
201127211101	0	1	45.172361	1	3	7	25	1	7
201127211138	0	1	12.0702	1	3	1	25	1	1
201127211141	0	1	12.0702	1	3	3	25	1	1
201127211149	0	1	12.0702	1	3	3	25	1	7
201127211163	0	1	12.0702	1	3	3	25	1	1
201127211181	0	1	17.389047	1	3	7	24	1	1
201127211181	0	2	17.389047	1	3	7	24	1	1
201127211212	0	1	239.838978	1	4	12	24	1	1
201127211220	0	1	239.838978	1	4	12	24	1	1
201127211267	0	1	17.389047	1	3	7	24	1	1
201127211275	0	1	17.389047	1	3	7	24	1	1
201127211404	0	1	40.613568	1	3	6	25	1	1
201127211407	0	1	214.185216	1	4	14	25	1	1
201127211416	0	1	107.092608	1	3	14	25	1	2
201127211514	0	1	39.973163	1	3	12	24	1	2
201127211516	0	1	39.973163	1	3	12	24	1	1
201127211577	0	1	226.057611	1	4	7	24	1	1
201127211647	0	1	12.0702	1	3	2	25	1	1
201127211714	0	1	214.185216	1	4	14	25	1	1
201127211720	0	1	12.0702	1	3	2	25	1	2
201127211740	0	1	229.3338	1	4	1	25	1	1
201127211770	0	1	225.861805	1	4	7	25	1	1
201127211814	0	1	28.446094	1	3	9	24	1	1
201127211861	0	1	214.185216	1	4	14	25	1	1
201127211938	0	1	243.681408	1	4	6	25	1	1
201127212160	0	1	17.102034	1	3	5	24	1	1
201127212214	0	1	39.973163	1	3	12	24	1	1
201127212215	0	1	39.973163	1	3	12	24	1	1
201127212362	0	1	12.0702	1	3	1	25	1	1
201127212438	0	1	12.0702	1	2	2	25	1	1
201127212440	0	1	12.0702	1	2	2	25	1	1
201127212462	0	1	214.185216	1	4	14	25	1	1
201127212478	0	1	17.102034	1	3	5	24	1	1
201127212496	0	1	17.389047	1	3	7	24	1	1
201127212517	0	1	239.838978	1	4	12	24	1	1
201127212535	0	1	239.838978	1	4	12	24	1	7
201127212653	0	1	12.0702	1	3	2	25	1	1
201127212658	0	1	40.613568	1	3	6	25	1	1
201127212684	0	1	16.671056	1	3	2	24	1	1
201127212699	0	1	16.671056	1	3	2	24	1	1
201127212732	0	1	17.102034	1	3	5	24	1	1
201127212761	0	1	28.446094	1	3	9	24	1	1
201127212793	0	1	17.102034	1	3	5	24	1	1
201127212824	0	1	39.973163	1	3	12	24	1	1
201127212847	0	1	12.0702	1	3	1	25	1	1
201127212857	0	1	12.0702	1	3	1	25	1	1
201127212858	0	1	12.0702	1	3	1	25	1	1
201127213024	0	1	225.861805	1	4	7	25	1	1
201127213028	0	1	107.092608	1	3	14	25	1	1
201127213042	0	1	12.0702	1	3	3	25	1	1
201127213071	0	1	40.613568	1	3	6	25	1	1
201127213091	0	1	12.0702	1	3	1	25	1	1
201127213215	0	1	17.389047	1	3	7	24	1	1
201127213349	0	1	39.973163	1	3	12	24	1	1
201127213356	0	1	39.973163	1	3	12	24	1	1
201127213491	0	1	12.0702	1	3	1	25	1	1
201127213495	0	1	12.0702	1	3	1	25	1	1
201127213533	0	1	16.671056	1	3	2	24	1	1
201127213614	0	1	222.326442	1	4	5	24	1	1
201127213629	0	1	222.326442	1	4	5	24	1	1
201127213664	0	1	28.446094	1	3	9	24	1	1
201127213838	0	1	229.3338	1	4	3	25	1	1
201127213855	0	1	45.172361	1	3	7	25	1	1
201127213870	0	1	107.092608	1	3	14	25	1	1
201127213876	0	1	214.185216	1	4	14	25	1	1
201127213881	0	1	107.092608	1	3	14	25	1	1
201127213900	0	1	12.0702	1	3	3	25	1	1
201127214026	0	1	17.389047	1	3	7	24	1	1
201127307656	0	1	16.661212	1	3	3	26	2	1
201127308226	0	1	225.150192	1	4	9	26	2	1
201127308940	0	1	12.7317	1	3	1	26	2	1
201127309199	0	1	15.802204	1	3	7	26	2	2
201127309374	0	1	12.7317	1	3	1	26	2	9
201127309390	0	1	12.7317	1	3	1	26	2	1
201127309489	0	1	12.7317	1	3	1	26	2	1
201127309578	0	1	12.7317	1	3	1	26	2	2
201127309925	0	1	33.326668	1	3	13	26	2	8
201127309960	0	1	12.7317	1	3	1	26	2	1
201127310068	0	1	15.802204	1	3	7	26	2	1
201127310085	0	1	15.802204	1	3	7	26	2	2
201127310222	0	1	16.661212	1	3	3	26	2	1
201127310281	0	1	12.508344	1	3	9	26	2	1
201127310303	0	1	33.326668	1	3	13	26	2	1
201127310337	0	1	12.7317	1	3	1	26	2	1
201127310555	0	1	12.7317	1	3	1	26	2	1
201127310565	0	1	12.7317	1	3	1	26	2	1
201127310658	0	1	15.802204	1	3	7	26	2	2
201127310659	0	1	221.230856	1	4	7	26	2	1
201127310728	0	1	12.508344	1	3	9	26	2	1
201127310773	0	1	12.7317	1	3	1	26	2	1
201127311244	0	1	224.9267	1	4	1	26	2	1
201127311374	0	1	12.7317	1	3	1	26	2	1
201127311904	0	1	224.9267	1	4	1	26	2	1
201127312006	0	1	33.326668	1	3	13	26	2	1
201127312240	0	1	12.7317	1	3	1	26	2	1
201127312778	0	1	12.7317	1	3	1	26	2	1
201127312778	0	2	12.7317	1	3	1	26	2	1
201127312778	0	3	12.7317	1	3	1	26	2	1
201127312778	0	4	12.7317	1	3	1	26	2	1
201127313775	0	1	9.079	3	3	2	27	8	1
201127313810	0	1	9.079	3	3	2	27	8	1
201127313928	0	1	9.079	3	3	2	27	8	1
201127314062	0	1	9.079	3	3	2	27	8	1
201127314290	0	1	9.079	3	3	2	27	8	1
201127314306	0	1	9.079	3	3	2	27	8	7
201127314333	0	1	9.079	3	3	2	27	8	1
201127314338	0	1	9.079	3	3	2	27	8	2
201127314500	0	1	9.079	3	3	2	27	8	1
201127314655	0	1	9.079	3	3	2	27	8	1
201127314673	0	1	9.079	3	3	2	27	8	1
201127314673	0	2	9.079	3	3	2	27	8	1
201127314769	0	1	9.079	3	3	2	27	8	8
201127314804	0	1	9.079	3	3	2	27	8	7
201127314922	0	1	9.079	3	3	2	27	8	1
201127314948	0	1	9.079	3	3	2	27	8	8
201127315212	0	1	9.079	3	3	2	27	8	1
201127315220	0	1	9.079	3	3	2	27	8	1
201127315224	0	1	9.079	3	3	2	27	8	1
201127315236	0	1	9.079	3	3	2	27	8	1
201127315448	0	1	9.079	3	3	2	27	8	1
201127315521	0	1	9.079	3	3	2	27	8	1
201127315534	0	1	9.079	3	3	2	27	8	1
201127315666	0	1	9.079	3	3	2	27	8	1
201127315686	0	1	9.079	3	3	2	27	8	1
201127315778	0	1	9.079	3	3	2	27	8	2
201127316081	0	1	9.079	3	3	2	27	8	1
201127316093	0	1	9.079	3	3	2	27	8	1
201127316185	0	1	9.079	3	3	2	27	8	1
201127316426	0	1	226.975	3	4	2	27	8	1
201127316900	0	1	9.079	3	3	2	27	8	1
201127317214	0	1	9.079	3	3	2	27	8	1
201127317221	0	1	9.079	3	3	2	27	8	1
201127317282	0	1	9.079	3	3	2	27	8	1
201127317344	0	1	9.079	3	3	2	27	8	1
201127317353	0	1	9.079	3	3	2	27	8	1
201127317390	0	1	9.079	3	3	2	27	8	1
201127317393	0	1	9.079	3	3	2	27	8	1
201127317541	0	1	9.079	3	3	2	27	8	1
201127317557	0	1	9.079	3	3	2	27	8	1
201127317696	0	1	9.079	3	3	2	27	8	1
201127317802	0	1	9.079	3	3	2	27	8	1
201127317814	0	1	9.079	3	3	2	27	8	1
201127317815	0	1	9.079	3	3	2	27	8	3
201127317824	0	1	9.079	3	3	2	27	8	1
201127318129	0	1	9.079	3	3	2	27	8	1
201127411212	0	1	9.079	3	3	2	27	8	1
201127411298	0	1	9.079	3	3	1	27	8	1
201127411368	0	1	9.079	3	3	1	27	8	1
201127411440	0	1	9.079	3	3	1	27	8	1
201127411571	0	1	9.079	3	3	1	27	8	1
201127411707	0	1	9.079	3	3	2	27	8	2
201127411783	0	1	9.079	3	3	2	27	8	1
201127412040	0	1	226.975	3	4	2	27	8	1
201127412089	0	1	9.079	3	3	2	27	8	1
201127412156	0	1	9.079	3	3	2	27	8	1
201127412210	0	1	9.079	3	3	1	27	8	1
201127412217	0	1	9.079	3	3	1	27	8	1
201127412228	0	1	9.079	3	3	1	27	8	1
201127412234	0	1	9.079	3	3	1	27	8	8
201127412237	0	1	9.079	3	3	1	27	8	1
201127412251	0	1	9.079	3	3	1	27	8	8
201127412322	0	1	9.079	3	3	1	27	8	2
201127412333	0	1	9.079	3	3	1	27	8	1
201127412366	0	1	9.079	3	3	1	27	8	1
201127412390	0	1	9.079	3	3	1	27	8	8
201127412409	0	1	9.079	3	3	1	27	8	1
201127412512	0	1	9.079	3	3	1	27	8	1
201127412519	0	1	9.079	3	3	1	27	8	1
201127412567	0	1	9.079	3	3	1	27	8	1
201127412610	0	1	9.079	3	2	3	27	8	1
201127412759	0	1	9.079	3	3	2	27	8	1
201127412795	0	1	9.079	3	3	2	27	8	1
201127412796	0	1	9.079	3	3	2	27	8	1
201127413025	0	1	9.079	3	3	1	27	8	1
201127413049	0	1	9.079	3	3	1	27	8	1
201127413119	0	1	9.079	3	3	1	27	8	1
201127413157	0	1	9.079	3	3	1	27	8	1
201127413198	0	1	9.079	3	3	1	27	8	1
201127413217	0	1	9.079	3	3	1	27	8	1
201127413225	0	1	9.079	3	3	1	27	8	1
201127413266	0	1	9.079	3	3	1	27	8	1
201127413311	0	1	226.975	3	4	1	27	8	1
201127413435	0	1	9.079	3	3	2	27	8	1
201127413615	0	1	9.079	3	3	2	27	8	1
201127413618	0	1	9.079	3	3	2	27	8	1
201127413641	0	1	9.079	3	3	2	27	8	2
201127413749	0	1	9.079	3	3	1	27	8	1
201127413752	0	1	9.079	3	3	1	27	8	8
201127413762	0	1	9.079	3	3	1	27	8	1
201127413774	0	1	9.079	3	3	1	27	8	1
201127413858	0	1	9.079	3	3	1	27	8	1
201127414083	0	1	226.975	3	4	2	27	8	1
201127414096	0	1	9.079	3	3	2	27	8	1
201127414204	0	1	9.079	3	3	2	27	8	1
201127414258	0	1	9.079	3	3	1	27	8	1
201127414310	0	1	9.079	3	3	1	27	8	8
201127414319	0	1	9.079	3	3	1	27	8	1
201127414335	0	1	9.079	3	3	1	27	8	8
201127414366	0	1	9.079	3	3	1	27	8	1
201127414369	0	1	9.079	3	3	1	27	8	1
201127414372	0	1	9.079	3	3	1	27	8	1
201127414381	0	1	9.079	3	3	1	27	8	2
201127414409	0	1	9.079	3	3	1	27	8	8
201127414417	0	1	9.079	3	3	1	27	8	1
201127414428	0	1	9.079	3	3	1	27	8	2
201127414430	0	1	9.079	3	3	1	27	8	1
201127414441	0	1	9.079	3	3	1	27	8	1
201127414498	0	1	9.079	3	3	1	27	8	1
201127414557	0	1	9.079	3	3	1	27	8	8
201127414640	0	1	9.079	3	3	1	27	8	1
201127414654	0	1	9.079	3	3	1	27	8	1
201127414681	0	1	9.079	3	3	1	27	8	1
201127414742	0	1	226.975	3	4	1	27	8	1
201127414831	0	1	9.079	3	3	1	27	8	1
201127414858	0	1	9.079	3	3	1	27	8	8
201127414903	0	1	9.079	3	3	1	27	8	1
201127414922	0	1	9.079	3	3	1	27	8	1
201127415031	0	1	9.079	3	3	1	27	8	1
201127415077	0	1	9.079	3	3	1	27	8	1
201127415160	0	1	9.079	3	3	1	27	8	1
201127415162	0	1	9.079	3	3	1	27	8	9
201127415165	0	1	9.079	3	3	1	27	8	1
201127415165	0	2	9.079	3	3	1	27	8	1
201127415183	0	1	9.079	3	3	1	27	8	1
201127415198	0	1	9.079	3	3	1	27	8	1
201127415248	0	1	9.079	3	3	1	27	8	2
201127415248	0	1	9.079	3	3	1	27	8	3
201127415278	0	1	9.079	3	3	1	27	8	1
201127415297	0	1	9.079	3	3	1	27	8	2
201127415312	0	1	9.079	3	3	1	27	8	1
201127415341	0	1	9.079	3	3	1	27	8	1
201127415402	0	1	9.079	3	3	1	27	8	1
201127415404	0	1	9.079	3	3	1	27	8	1
201127415422	0	1	9.079	3	3	1	27	8	1
201127415463	0	1	9.079	3	3	1	27	8	1
201127415480	0	1	9.079	3	3	1	27	8	1
201127415551	0	1	9.079	3	3	1	27	8	2
201127415567	0	1	9.079	3	3	1	27	8	1
201127415640	0	1	9.079	3	3	1	27	8	1
201127415701	0	1	9.079	3	3	1	27	8	1
201127415707	0	1	9.079	3	3	1	27	8	1
201127415743	0	1	9.079	3	3	1	27	8	1
201127415757	0	1	9.079	3	3	1	27	8	1
201127415792	0	1	9.079	3	3	1	27	8	8
201127415796	0	1	9.079	3	3	1	27	8	1
201127415822	0	1	9.079	3	3	1	27	8	1
201127415886	0	1	9.079	3	3	1	27	8	1
201127415902	0	1	9.079	3	3	1	27	8	1
201127415910	0	1	9.079	3	3	1	27	8	1
201127415916	0	1	9.079	3	3	1	27	8	1
201127415922	0	1	9.079	3	3	1	27	8	1
201127415997	0	1	9.079	3	3	1	27	8	1
201127416052	0	1	9.079	3	3	1	27	8	1
201127416078	0	1	9.079	3	3	1	27	8	1
201127416116	0	1	99.869	3	6	1	27	8	1
201127416156	0	1	9.079	3	3	1	27	8	1
201127416174	0	1	9.079	3	3	1	27	8	1
201127416242	0	1	9.079	3	3	1	27	8	1
201127416342	0	1	9.079	3	3	1	27	8	1
201127416371	0	1	9.079	3	3	1	27	8	3
201127416407	0	1	9.079	3	3	1	27	8	1
201127416492	0	1	9.079	3	3	1	27	8	1
201127416512	0	1	9.079	3	3	1	27	8	1
201127416627	0	1	9.079	3	3	1	27	8	1
201127416698	0	1	9.079	3	3	1	27	8	8
201127416737	0	1	9.079	3	3	1	27	8	1
201127416748	0	1	9.079	3	3	1	27	8	1
201127416804	0	1	9.079	3	3	1	27	8	1
201127416848	0	1	9.079	3	3	1	27	8	1
201127416872	0	1	9.079	3	3	1	27	8	1
201127416899	0	1	9.079	3	3	1	27	8	1
201127504424	0	1	45.0935	3	3	1	44	9	1
201127504783	0	1	45.0935	3	3	3	44	9	8
201127504906	0	1	45.0935	3	5	5	44	9	7
201127505049	0	1	45.0935	3	3	2	44	9	1
201127505079	0	1	85.158173	3	3	6	44	9	9
201127505543	0	1	45.0935	3	3	1	44	9	1
201127505783	0	1	45.0935	3	3	1	44	9	2
201127505840	0	1	45.0935	3	3	4	44	9	1
201127505841	0	1	45.0935	3	3	4	44	9	1
201127505996	0	1	45.0935	3	3	3	44	9	1
201127506175	0	1	45.0935	3	3	3	44	9	1
201127506180	0	1	45.0935	3	3	5	44	9	1
201127506358	0	1	85.158173	3	1	6	44	9	2
201127506395	0	1	45.0935	3	3	3	44	9	1
201127506548	0	1	45.0935	3	3	3	44	9	2
201127506599	0	1	45.0935	3	3	2	44	9	1
201127506752	0	1	225.4675	3	4	5	44	9	1
201127506878	0	1	225.4675	3	4	3	44	9	2
201127506923	0	1	45.0935	3	3	4	44	9	1
201127702238	0	1	34.7147	3	3	2	61	9	1
201127702250	0	1	208.2882	3	4	2	61	9	1
201127702303	0	1	34.7147	3	3	2	61	9	1
201127702310	0	1	34.7147	3	3	2	61	9	1
201127702348	0	1	34.7147	3	3	4	61	9	1
201127702364	0	1	34.7147	3	3	6	61	9	9
201127702395	0	1	34.7147	3	3	2	61	9	2
201127702494	0	1	34.7147	3	3	4	61	9	1
201127702495	0	1	34.7147	3	3	4	61	9	2
201127702496	0	1	34.7147	3	3	4	61	9	1
201127702507	0	1	34.7147	3	3	2	61	9	8
201127702538	0	1	34.7147	3	3	5	61	9	1
201127702569	0	1	34.7147	3	3	5	61	9	8
201127702596	0	1	34.7147	3	3	4	61	9	1
201127702602	0	1	34.7147	3	3	3	61	9	8
201127702634	0	1	34.7147	3	3	2	61	9	1
201127702635	0	1	34.7147	3	3	2	61	9	1
201127702637	0	1	34.7147	3	3	2	61	9	1
201127702650	0	1	34.7147	3	3	4	61	9	1
201127702676	0	1	34.7147	3	3	3	61	9	8
201127702676	0	2	34.7147	3	3	3	61	9	8
201127702682	0	1	34.7147	3	3	3	61	9	8
201127702719	0	1	34.7147	3	3	2	61	9	1
201127702723	0	1	34.7147	3	3	2	61	9	1
201127702730	0	1	34.7147	3	3	4	61	9	1
201127702739	0	1	34.7147	3	3	2	61	9	1
201127702739	0	2	34.7147	3	3	2	61	9	1
201127702740	0	1	34.7147	3	3	2	61	9	1
201127702746	0	1	34.7147	3	3	2	61	9	1
201127702750	0	1	34.7147	3	3	3	61	9	1
201127702750	0	2	34.7147	3	3	3	61	9	1
201127702781	0	1	34.7147	3	3	4	61	9	1
201127702789	0	1	34.7147	3	3	5	61	9	1
201127702807	0	1	34.7147	3	3	3	61	9	1
201127702809	0	1	34.7147	3	3	2	61	9	1
201127702842	0	1	34.7147	3	3	2	61	9	1
201127702869	0	1	34.7147	3	3	4	61	9	1
201127702902	0	1	208.2882	3	4	2	61	9	1
201127702902	0	2	208.2882	3	4	2	61	9	1
201127702907	0	1	34.7147	3	3	2	61	9	1
201127702938	0	1	34.7147	3	3	5	61	9	1
201127702948	0	1	34.7147	3	3	2	61	9	8
201127702949	0	1	34.7147	3	3	2	61	9	1
201127702957	0	1	34.7147	3	3	2	61	9	1
201127703004	0	1	34.7147	3	3	4	61	9	1
201127703061	0	1	34.7147	3	3	2	61	9	4
201127703095	0	1	34.7147	3	3	5	61	9	1
201127703095	0	2	34.7147	3	3	5	61	9	1
201127703100	0	1	34.7147	3	3	5	61	9	1
201127703153	0	1	34.7147	3	3	4	61	9	1
201127703159	0	1	34.7147	3	3	5	61	9	1
201127703224	0	1	34.7147	3	3	3	61	9	1
201127703244	0	1	34.7147	3	3	5	61	9	1
201127703253	0	1	34.7147	3	3	5	61	9	1
201127703260	0	1	34.7147	3	3	5	61	9	1
201127703292	0	1	34.7147	3	3	2	61	9	5
201127703299	0	1	208.2882	3	4	2	61	9	1
201127703321	0	1	34.7147	3	3	5	61	9	1
201127703327	0	1	34.7147	3	3	5	61	9	1
201127703357	0	1	34.7147	3	3	5	61	9	1
201127703358	0	1	34.7147	3	3	5	61	9	1
201127703372	0	1	34.7147	3	2	2	61	9	1
201127703378	0	1	34.7147	3	3	2	61	9	1
201127703384	0	1	34.7147	3	3	2	61	9	2
201127703399	0	1	34.7147	3	3	2	61	9	1
201127703412	0	1	208.2882	3	4	2	61	9	1
201127703419	0	1	34.7147	3	3	2	61	9	2
201127703431	0	1	208.2882	3	4	5	61	9	1
201127703432	0	1	34.7147	3	3	5	61	9	1
201127703436	0	1	34.7147	3	3	5	61	9	1
201127703450	0	1	34.7147	3	3	2	61	9	1
201127703454	0	1	34.7147	3	3	2	61	9	2
201127703460	0	1	34.7147	3	3	2	61	9	1
201127703477	0	1	34.7147	3	3	4	61	9	1
201127703481	0	1	34.7147	3	3	4	61	9	1
201127703500	0	1	34.7147	3	3	6	61	9	4
201127703500	0	1	34.7147	3	3	6	61	9	5
201127703500	0	1	34.7147	3	3	6	61	9	2
201127703500	0	1	34.7147	3	3	6	61	9	3
201127703500	0	2	34.7147	3	3	6	61	9	5
201127703500	0	2	34.7147	3	3	6	61	9	2
201127703509	0	1	34.7147	3	5	2	61	9	1
201127703509	0	2	34.7147	3	5	2	61	9	1
201127703523	0	1	34.7147	3	3	4	61	9	1
201127703535	0	1	34.7147	3	3	3	61	9	8
201127703540	0	1	34.7147	3	3	2	61	9	1
201127703541	0	1	34.7147	3	3	2	61	9	1
201127703544	0	1	34.7147	3	3	2	61	9	1
201127703551	0	1	34.7147	3	3	2	61	9	1
201127703575	0	1	34.7147	3	3	2	61	9	1
201127703591	0	1	208.2882	3	4	4	61	9	1
201127703593	0	1	34.7147	3	3	4	61	9	1
201127703633	0	1	34.7147	3	3	3	61	9	1
201127703695	0	1	208.2882	3	4	6	61	9	1
201127808981	0	1	12.5616	2	3	2	32	4	8
201127809196	0	1	20.936	2	3	1	32	4	8
201127809250	0	1	20.936	2	3	1	32	4	1
201127809265	0	1	20.936	2	3	1	32	4	8
201127809718	0	1	20.936	2	3	1	32	4	1
201127809752	0	1	20.936	2	3	1	32	4	1
201127809799	0	1	230.296	2	4	1	32	4	1
201127809813	0	1	20.936	2	3	1	32	4	1
201127810042	0	1	20.936	2	3	1	32	4	1
201127810047	0	1	20.936	2	3	1	32	4	1
201127810048	0	1	20.936	2	3	1	32	4	1
201127810093	0	1	20.936	2	3	1	32	4	1
201127810104	0	1	20.936	2	3	1	32	4	1
201127810224	0	1	20.936	2	3	1	32	4	8
201127810230	0	1	20.936	2	3	1	32	4	1
201127810239	0	1	20.936	2	3	1	32	4	1
201127810244	0	1	230.296	2	4	1	32	4	8
201127810961	0	1	230.296	2	4	1	32	4	1
201127811093	0	1	20.936	2	3	1	32	4	1
201127811347	0	1	20.936	2	3	1	32	4	1
201127811540	0	1	20.936	2	3	1	32	4	1
201127917416	0	1	11.901938	3	3	11	42	8	1
201127917821	0	1	11.901938	3	3	11	42	8	1
201127917828	0	1	11.901938	3	3	11	42	8	1
201127917836	0	1	11.18081	3	3	10	42	8	1
201127917921	0	1	12.4986	3	3	1	42	8	1
201127917921	0	2	12.4986	3	3	1	42	8	1
201127917963	0	1	12.4986	3	3	1	42	8	1
201127918030	0	1	12.4986	3	3	1	42	8	2
201127918232	0	1	12.4986	3	3	3	42	8	8
201127918427	0	1	12.4986	3	3	4	42	8	1
201127918570	0	1	12.4986	3	3	3	42	8	1
201127918626	0	1	11.901938	3	3	11	42	8	8
201127918655	0	1	12.4986	3	3	1	42	8	1
201127918825	0	1	12.4986	3	3	1	42	8	1
201127918843	0	1	12.4986	3	3	1	42	8	1
201127918871	0	1	12.4986	3	3	1	42	8	1
201127918936	0	1	12.4986	3	3	3	42	8	1
201127919058	0	1	12.4986	3	3	3	42	8	1
201127919074	0	1	11.901938	3	3	11	42	8	8
201127919077	0	1	11.901938	3	3	11	42	8	8
201127919122	0	1	12.4986	3	3	1	42	8	2
201127919193	0	1	12.4986	3	3	1	42	8	1
201127919336	0	1	12.4986	3	3	1	42	8	1
201127919438	0	1	12.4986	3	3	3	42	8	1
