CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	PVE_Forms	PNUMOCCS	PMONTH	PHOUR	PMINUTE	PHARM_EV	PMAN_COLL	PTYPE	PHIT_RUN	PMAKE	PMODEL	PBODYTYP	PMODYEAR	PVIN	PTRAILER	PMCARR_I1	PMCARR_I2	PMCARR_ID	PGVWR	PV_CONFIG	PCARGTYP	PHAZ_INV	PHAZPLAC	PHAZ_ID	PHAZ_CNO	PHAZ_REL	PBUS_USE	PSP_USE	PEM_USE	PIMPACT1	PIMPACT2	PVEH_SEV	PTOWED	PM_HARM	PFIRE
201129019605	2	225.0195	2	4	1	92	5	1	0	5	9	35	14	0	3	0	54	36	4	2005	JH4KB16525C0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	8	1	14	0
201129019763	2	3.3585	2	1	3	92	5	1	0	4	4	30	59	0	2	0	20	481	31	2004	1GCHK23244F2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	14	0
201129019884	2	232.482085	2	4	41	92	5	1	1	4	10	10	14	0	2	0	12	880	67	2005	1FTWF32P55EB	0	88	888888888	88888888888	2	1	97	1	0	0	0	0	0	0	0	6	6	8	1	14	0
201129020065	3	3.3585	2	2	4	92	5	2	1	5	10	20	12	1	4	0	98	809	63	2001	2FZHAZAS21AF	0	57	1006133	571006133	3	2	4	1	0	0	0	0	0	0	0	63	63	0	1	45	0
201129020179	2	221.661	2	4	23	92	5	1	0	5	99	99	14	0	2	0	37	31	3	1991	JHMED8369MS0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	8	1	14	0
201129020209	2	92.992834	2	6	41	92	5	1	0	5	21	5	14	0	2	0	35	47	4	2009	1N4AL21E29C1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	6	2	14	0
201129020603	2	3.3585	2	2	1	92	5	1	1	5	9	13	14	0	2	0	7	24	4	2010	2B3CA4CTXAH1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	5	0	62	62	6	2	14	0
201129020729	3	19.123736	2	2	16	92	5	2	1	4	15	33	12	7	2	0	49	403	14	2007	JTEHW21A4700	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	8	1	14	0
201129020890	2	225.0195	2	4	1	92	5	1	0	5	16	15	14	0	2	0	19	3	4	1990	1G6CD5337L43	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	11	8	1	12	0
201129021405	2	225.0195	2	4	1	92	5	1	0	6	20	58	14	0	2	0	12	481	31	2003	1FTRX17W43NB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	11	8	1	12	0
201129021806	2	225.0195	2	4	4	92	5	1	0	6	17	30	14	0	2	0	58	35	4	2001	JNKCA31A91T0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	8	1	12	0
201129022060	2	229.484832	2	4	16	92	5	1	0	5	3	58	14	0	2	0	35	39	4	2006	1N4BA41E66C8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	8	1	14	0
201129022438	2	100.755	2	6	2	92	5	1	0	7	23	50	14	0	2	0	37	32	4	2000	1HGCG5652YA1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	98	6	2	12	0
201129022438	3	100.755	2	6	2	92	5	1	0	7	23	50	14	0	2	0	12	3	2	1998	1FAFP4043WF1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	12	0
201129022470	2	225.0195	2	4	3	92	5	1	0	7	0	35	14	0	2	0	14	6	4	2003	2MEFM74W63X6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	82	8	1	12	0
201129023097	2	229.484832	2	4	16	92	5	1	0	6	99	99	14	0	3	0	55	35	4	2010	KMHDU4AD1AU8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	2	1	14	0
201129023633	2	3.3585	2	1	3	92	5	1	0	8	7	45	14	0	2	0	41	35	5	2002	JM1BJ2465214	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	6	2	14	0
201129024180	2	229.484832	2	4	16	92	5	1	0	7	20	30	14	0	2	0	51	401	14	2010	YV4852CT8A15	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	12	0
201129024306	2	232.482085	2	4	41	92	5	1	0	7	99	99	14	0	2	0	18	2	4	2001	1G4HR546714U	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	8	1	12	0
201129024368	2	225.0195	2	4	1	92	5	1	0	9	14	28	14	0	2	0	7	472	30	1998	1B7GL22X1WS7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	8	1	12	0
201129025655	2	16.057257	2	3	15	92	5	1	0	9	22	4	19	0	3	0	41	51	4	2006	JM1BK12F9615	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	11	8	1	12	0
201129025662	2	224.801598	2	4	15	92	5	1	0	10	23	50	14	0	2	0	12	461	21	1996	1FBHE31H6THB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	2	1	12	0
201129025671	2	229.484832	2	4	16	92	5	1	0	8	19	10	14	0	2	0	51	34	6	1991	YV1AA8855M19	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	11	8	1	12	0
201129025782	2	50.3775	2	5	1	92	5	1	0	10	1	36	14	0	3	0	20	20	4	2001	2G1WL52JX111	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	6	2	12	0
201129026629	2	225.0195	2	4	2	92	5	1	0	10	14	50	14	0	2	0	20	37	4	2010	1G1ZC5EB5AF3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	2	1	12	0
201129026731	2	96.343542	2	6	15	92	5	1	0	10	8	35	14	0	2	0	38	403	14	1999	4S2CK57D3X43	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201129026767	2	229.484832	2	4	16	92	5	1	0	9	15	8	14	0	2	0	59	421	15	2009	JTJHY00W6940	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	1	12	0
201129027958	2	224.801598	2	4	15	92	5	1	0	11	8	0	14	0	3	0	35	50	5	2009	3N1BC13E09L4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	2	1	12	0
201129027998	2	229.484832	2	4	16	92	5	1	0	10	99	99	14	0	3	0	30	47	1	2004	3VWCD31YX4M3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	2	1	12	0
201129028168	2	3.3585	2	2	1	92	5	1	1	12	10	30	45	0	4	0	84	881	63	2006	1HTWDAAR36J2	0	88	888888888	88888888888	3	1	28	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201129028467	2	6.435155	2	2	5	92	5	1	1	11	10	10	45	0	4	0	84	881	63	2006	1HTWDAAR56J3	0	77	777777777	77777777777	3	1	4	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201129028733	2	100.755	2	6	1	92	5	1	0	12	22	15	14	0	2	0	24	7	4	2006	1G8AZ55F76Z1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	4	12	0
201129028736	2	225.0195	2	4	1	92	5	1	0	12	7	30	14	0	2	0	12	3	2	2009	1ZVHT80NX951	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	62	8	4	12	0
201129028815	2	92.992834	2	6	41	92	5	1	0	12	21	50	14	0	2	0	20	37	4	2001	1G1NE52J7162	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	61	8	1	12	0
201129028983	2	100.755	2	6	3	92	5	1	0	12	23	56	14	0	2	0	6	52	6	2009	3A8FY48909T6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	63	8	1	12	0
201129029106	3	232.482085	2	4	41	92	5	2	0	12	13	27	12	6	3	0	6	17	1	1994	1C3EU4538RF2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	2	82	6	2	12	0
201129101456	2	189.1268	2	4	9	93	6	1	0	1	11	31	14	0	2	0	7	43	4	2002	1B3EL46X22N3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	2	1	14	0
201129101463	2	189.1268	2	4	9	93	6	1	0	1	9	30	14	0	2	0	14	38	2	1999	1ZWFT61L5X56	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	9	4	1	14	0
201129101501	2	189.1268	2	4	8	93	6	1	0	1	2	43	14	0	2	0	54	421	15	2001	2HNYD18611H5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	2	1	14	0
201129101517	2	189.1268	2	4	5	93	6	1	1	1	9	0	14	0	3	0	3	431	16	2004	5GRGN23U64H1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	5	0	0	63	63	4	1	14	0
201129101534	2	94.5634	2	6	9	93	6	1	0	1	99	99	14	0	2	0	12	422	15	2001	1FMPU16L51LB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	4	1	14	0
201129101599	2	189.1268	2	4	9	93	6	1	0	2	17	30	14	0	2	1	22	20	4	2007	2G2WP552X712	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	4	1	14	0
201129101641	2	189.1268	2	4	8	93	6	1	0	3	17	52	14	0	2	0	22	18	4	2000	1G2NE52T0YM8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	9	2	1	14	0
201129101674	2	189.1268	2	4	8	93	6	1	0	4	1	0	14	0	2	0	22	20	4	2004	2G2WP5223413	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	4	1	14	0
201129101677	2	463.463734	2	4	12	93	6	1	0	1	18	15	14	0	2	0	20	481	31	1998	2GCEK19RXW12	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	1	14	0
201129101719	2	94.5634	2	6	3	93	6	1	0	4	15	50	14	0	2	0	12	481	31	2005	1FTRF12225NB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	1	14	0
201129101745	2	189.1268	2	4	9	93	6	1	0	4	19	0	14	0	2	0	20	2	4	2008	2G1WS5538891	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	5	0	11	11	2	1	14	0
201129101749	2	94.5634	2	6	1	93	6	1	1	5	8	10	14	0	2	0	20	481	31	2011	1GCPKSE38BF1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	83	6	2	14	0
201129101749	3	94.5634	2	6	1	93	6	1	0	5	8	10	14	0	2	0	20	481	31	1998	1GCGK24R1WZ1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	82	2	1	14	0
201129101758	2	463.463734	2	6	12	93	6	1	0	4	23	45	14	0	2	0	20	421	15	1996	1GNEK13R0TJ3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	2	1	14	0
201129101770	2	189.1268	2	4	2	93	6	1	0	6	15	52	14	0	2	0	12	16	4	2008	2FAHP71V48X1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	5	0	9	9	2	1	14	0
201129101775	2	94.5634	2	1	5	93	6	1	1	4	13	43	45	0	4	0	98	998	93	2008	000000000000	0	88	888888888	88888888888	3	19	96	1	0	0	0	0	0	0	0	12	12	2	1	45	0
201129101799	2	94.5634	2	5	1	93	6	1	1	6	12	45	45	0	4	0	98	998	93	2008	Z9BD09852	0	77	777777777	77777777777	8	19	96	1	0	0	0	0	0	0	0	6	6	6	2	54	0
201129101818	2	189.1268	2	4	2	93	6	1	0	6	8	34	14	0	2	0	20	2	4	2002	2G1WF55E8293	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	11	2	1	14	0
201129101875	2	189.1268	2	4	6	93	6	1	0	6	17	5	34	0	3	0	12	481	31	2005	1FTRF12W95NA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	5	4	1	12	0
201129101948	2	189.1268	2	4	3	93	6	1	0	8	20	31	42	0	2	0	7	482	31	2004	1D7HU18D94J1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	2	1	14	0
201129101959	2	463.463734	2	4	12	93	6	1	0	7	18	29	14	0	2	0	12	17	4	2008	1FAHP24W58G1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	4	1	14	0
201129101975	2	189.1268	2	4	9	93	6	1	0	8	18	1	14	0	3	0	82	881	62	2007	1FVACWCS57HX	0	77	777777777	77777777777	2	1	1	1	0	0	0	0	0	0	0	6	6	4	1	12	0
201129102033	1	94.5634	2	6	6	93	6	1	0	9	22	1	14	0	2	0	23	402	14	2010	2CTALBEW2A63	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	1	14	0
201129102063	2	189.1268	2	4	9	93	6	1	0	10	2	0	14	0	2	0	20	2	4	2008	2G1WS5538891	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	5	0	9	9	6	2	12	0
201129102072	2	94.5634	2	6	9	93	6	1	0	10	8	2	14	0	2	0	63	402	14	2003	KNDJC7337350	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	6	2	12	0
201129102077	2	94.5634	2	6	1	93	6	1	1	10	11	3	45	0	4	0	98	998	93	2001	000000000000	0	88	888888888	88888888888	3	19	96	1	0	0	0	0	0	0	0	9	9	0	1	12	0
201129102115	2	94.5634	2	1	2	93	6	1	1	9	15	35	45	0	4	0	84	881	63	2004	1HTWGADT04J0	0	57	1844013	571844013	3	2	4	1	0	0	0	0	0	0	0	6	6	2	1	12	0
201129102163	1	189.1268	2	4	9	93	6	1	0	10	21	12	14	0	2	0	35	43	4	2006	3N1CB51D56L5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	2	1	12	0
201129102289	1	189.1268	2	4	8	93	6	1	0	12	99	99	14	0	3	0	30	40	4	2009	3VWRL71K99M1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	1	12	0
201129102324	2	94.5634	2	6	6	93	6	1	0	12	19	38	14	0	3	0	20	22	4	2007	1G1AK55F0771	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	82	82	6	2	12	0
201129211637	2	12.126	4	3	1	95	11	1	0	1	16	6	14	0	2	0	35	472	30	2007	1N6AD09U17C4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	4	1	14	0
201129212486	2	224.331	4	4	1	95	11	1	0	2	99	99	14	0	2	0	7	43	4	2001	1B3EJ56U21N7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	4	1	14	0
201129212880	2	97.008	4	6	1	95	11	1	0	3	1	37	14	0	2	0	20	481	31	1986	1GCHC33W5GS1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	1	14	0
201129214089	1	224.331	4	4	1	95	11	1	0	5	10	12	14	0	2	0	12	402	14	2011	1FMCU0C77BKC	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	1	12	0
201129214563	2	3.0315	4	2	2	95	11	1	0	6	5	12	14	0	2	0	49	40	4	1993	4T1SK12EXPU2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	6	2	14	0
201129214688	2	224.331	4	4	1	95	11	1	0	6	22	0	14	0	2	0	22	22	4	2007	1G2ZF58B9742	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	2	1	14	0
201129214980	2	97.008	4	6	1	95	11	1	0	6	8	55	14	0	3	0	22	2	4	1983	1G2AR69H9DB2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	6	2	14	0
201129215437	1	48.504	4	5	1	95	11	1	0	8	0	16	14	0	2	0	55	33	4	2004	KMHWF25S84A9	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	4	1	12	0
201129215455	2	224.331	4	4	1	95	11	1	0	7	4	37	14	0	2	0	7	17	3	1993	1B3XP643XPN6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	4	1	12	0
201129215455	3	224.331	4	4	1	95	11	1	0	7	4	37	14	0	2	0	20	16	2	2000	1G1JC1245Y73	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	2	1	12	0
201129216136	1	224.331	4	4	1	95	11	1	0	8	22	35	14	0	2	0	41	51	4	2004	JM1BK12FX411	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	61	4	1	12	0
201129216403	1	224.331	4	4	1	95	11	1	0	9	12	0	14	0	2	0	20	39	4	2011	KL1TD5DE3BB1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	4	1	12	0
201129216738	1	224.331	4	4	1	95	11	1	0	9	9	36	14	0	2	0	20	23	6	2006	3GNDA23P66S6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	9	4	1	12	0
201129217039	1	6.063	4	1	1	95	11	1	1	9	9	30	14	0	2	0	2	402	14	1984	1JCCF87E9ET1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	6	2	12	0
201129217206	1	97.008	4	6	1	95	11	1	0	10	15	45	14	0	3	0	37	31	4	2005	JHMES96645S0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	83	6	2	12	0
201129217206	2	97.008	4	6	1	95	11	1	0	10	15	45	14	0	3	0	20	16	4	2000	1G1JF5246Y73	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	4	4	2	1	12	0
201129218245	1	6.063	4	1	1	95	11	1	1	9	9	30	14	0	2	0	2	402	14	1984	1JCCF87E9ET1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	6	2	12	0
201129219363	1	6.063	4	1	1	95	11	1	2	12	9	14	14	0	3	0	7	482	31	1999	1B7HF16Y6XS2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	98	6	2	99	0
201129219481	1	12.073767	4	3	7	95	11	1	0	8	18	40	1	0	2	0	20	401	14	1997	1GNDT13W0V21	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	4	1	12	0
201129220474	2	12.126	4	3	4	95	11	1	0	4	21	19	14	0	2	0	35	472	30	2010	1N6AD0FR3AC4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	1	12	0
201129301648	2	180.380327	3	4	17	47	8	1	0	3	16	4	14	0	2	0	35	32	2	1997	JN1AS44DXVW1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	2	1	14	0
201129301649	2	180.380327	3	4	17	47	8	1	0	3	14	20	14	0	2	0	37	32	4	2010	1HGCP2F71AA1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	1	14	0
201129301697	2	180.380327	3	4	17	47	8	1	0	4	15	25	14	0	2	0	82	881	62	2006	1FVACWDC66HV	1	77	777777777	77777777777	2	4	28	1	0	0	0	0	0	0	0	8	61	2	1	14	0
201129301750	2	58.8159	3	5	4	47	8	1	0	5	22	10	14	0	2	0	6	43	1	1996	3C3EL45H0TT2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	6	2	14	0
201129302350	2	180.380327	3	4	17	47	8	1	0	8	16	1	14	0	2	0	37	32	4	2002	1HGCG32082A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	2	1	14	0
201129302915	2	58.8159	3	5	1	47	8	1	0	10	8	15	14	0	2	0	12	471	30	2001	1FTYR10U81TA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	2	2	6	2	14	0
201129302972	2	93.969379	3	6	10	47	8	1	0	10	15	35	14	0	2	0	37	31	2	2001	1HGEM229X1L1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	6	2	12	0
201129302972	3	93.969379	3	6	10	47	8	1	0	10	15	35	14	0	2	0	55	36	4	2002	KMHCG45C32U3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	2	4	12	0
201129409806	2	13.806	3	3	1	50	8	1	0	1	12	12	8	0	3	0	7	20	4	2003	1B3ES26C63D2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	61	8	1	14	0
201129409913	2	218.832832	3	4	7	50	8	1	0	1	99	99	14	0	2	0	23	481	31	1985	1GTDC14HXFF7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	61	4	1	14	0
201129409928	2	101.244	3	6	5	50	8	1	0	1	8	35	14	0	2	0	55	35	4	2002	KMHDN45D12U2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	6	2	14	0
201129409980	2	225.498	3	4	2	50	8	1	0	1	2	48	14	0	2	0	23	481	31	1991	1GTDC14K6MZ5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	98	2	1	14	0
201129409980	3	225.498	3	4	2	50	8	1	0	1	2	48	14	0	2	0	21	21	4	2001	1G3NL52T61C1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	1	14	0
201129410287	2	4.602	3	1	1	50	8	1	0	2	7	25	14	0	2	0	12	3	2	2004	1FAFP42X94F1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	82	82	6	2	14	0
201129410458	2	101.244	3	6	2	50	8	1	0	1	14	13	14	0	3	0	20	481	31	2002	1GCEC19V72Z2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	98	2	3	14	0
201129410458	3	101.244	3	6	2	50	8	1	0	1	14	13	14	0	3	0	12	402	14	2006	1FMYU03196KB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	98	2	3	14	0
201129410693	2	13.806	3	3	1	50	8	1	0	2	0	6	14	0	2	0	30	46	4	2000	WVWMA23B0YP2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	2	1	14	0
201129410693	3	13.806	3	3	1	50	8	1	0	2	0	6	14	0	2	0	19	18	4	2005	1G6DP5671501	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	2	1	14	0
201129410772	2	4.602	3	1	4	50	8	1	0	1	6	14	14	0	2	0	7	442	20	1998	1B4GP44R9WB7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	6	2	14	0
201129410850	2	95.739364	3	6	7	50	8	1	0	1	7	8	14	0	2	0	20	461	21	2004	1GCGG29V6411	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	4	14	0
201129411014	2	101.244	3	6	2	50	8	1	0	2	18	44	38	0	3	0	12	401	14	2003	1FMZU63W43UB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	83	2	1	14	0
201129411014	3	101.244	3	6	2	50	8	1	0	2	18	44	38	0	3	0	7	21	6	2005	2D4FV48V45H1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	2	1	14	0
201129411119	2	225.498	3	4	1	50	8	1	0	3	4	51	14	0	2	0	55	39	4	2006	KMHFC46FX6A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	4	1	14	0
201129411565	2	13.677052	3	1	7	50	8	1	0	2	2	26	14	0	2	0	12	481	31	1998	1FTZF1722WKB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	6	2	14	0
201129411575	3	13.677052	3	2	7	50	8	2	0	3	16	47	12	6	3	0	97	997	98	9998	888888888888	9	0	000000000	00000000000	8	0	0	1	0	0	0	0	98	98	8	98	98	8	8	14	0
201129411811	2	225.498	3	4	5	50	8	1	0	4	12	38	14	0	2	0	49	44	2	2005	4T1CA38P65U0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	3	14	0
201129412414	2	225.498	3	4	4	50	8	1	0	4	7	26	14	0	2	0	24	5	4	2000	1G8JW52RXYY6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	6	2	14	0
201129412512	2	101.244	3	6	3	50	8	1	0	4	2	56	14	0	2	0	34	34	4	2003	WBAEV33453KL	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	6	2	14	0
201129413924	1	225.498	3	4	4	50	8	1	0	6	2	0	14	0	2	0	22	22	4	2007	1G2ZG58N2741	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	2	1	14	0
201129414016	3	50.622	3	5	5	50	8	2	1	6	17	53	12	6	2	0	99	999	99	9999	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	8	14	0
201129414161	2	101.244	3	6	2	50	8	1	0	5	0	2	14	0	2	0	20	421	15	2001	3GNEC16T71G1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	6	2	14	0
201129414161	3	101.244	3	6	2	50	8	1	0	5	0	2	14	0	2	0	37	32	2	1994	1HGCD7235RA0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	6	2	14	0
201129414161	4	101.244	3	6	2	50	8	1	1	5	0	2	14	0	2	0	20	421	15	2002	1GNEC13V82R2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	1	14	0
201129414397	2	225.498	3	4	3	50	8	1	0	6	1	50	14	0	2	0	20	9	2	1995	2G1FP22SXS21	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	4	1	12	0
201129415059	2	225.498	3	4	2	50	8	1	1	6	15	28	14	0	2	0	24	1	4	1998	1G8ZJ5271WZ1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	61	4	1	14	0
201129415366	2	218.832832	3	4	7	50	8	1	0	7	16	30	14	0	2	0	20	481	31	2000	1GCEC14W6YE1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	4	1	14	0
201129416164	1	225.498	3	4	4	50	8	1	0	8	15	25	14	0	2	0	20	2	4	2009	2G1WB57K2911	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	2	1	12	0
201129416568	2	4.602	3	2	1	50	8	1	0	9	23	44	45	0	4	0	98	809	63	2003	2FZHAWBS33AL	1	77	777777777	77777777777	3	4	4	1	0	0	0	0	0	0	0	6	6	6	2	12	0
201129416696	2	101.244	3	6	5	50	8	1	0	9	1	25	14	0	3	0	59	33	2	1992	JT8UZ30C2N00	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	6	2	12	0
201129416745	3	4.602	3	1	2	50	8	2	0	9	8	55	12	1	3	0	42	48	4	1997	WDBJF55F3VA3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	9	2	3	12	0
201129417026	2	4.602	3	1	4	50	8	1	1	9	15	35	14	0	2	0	20	881	61	1996	1GBKC34F1TJ1	0	77	777777777	77777777777	2	1	28	1	0	0	0	0	0	0	0	6	6	6	2	12	0
201129418051	1	114.589662	3	6	10	50	8	1	0	10	21	40	14	0	2	0	53	34	4	2004	KL5JD52Z84K9	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	4	12	0
